Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/16,Brazil,BR,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/17,Brazil,BR,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/20,Brazil,BR,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/23,Brazil,BR,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/04/28,Brazil,BR,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/05/01,Brazil,BR,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,world-g-sheet,,
2020/05/09,Brazil,BR,,,en,4,0,,0,,,,,,,,,,,,,,,,,,N,N,N,limesurvey-2584,ta0cyc83h7k9zjk86a,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,6,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7336,tfv9m7dupdka8uoy3m,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,200,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,N,limesurvey-7284,r4qpcikl1fka8sovx4,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,6,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7313,r19giuozhska8t1s4b,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,8,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,N,limesurvey-7326,8xlou5ua3aka8txw7b,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,10,0,,,,,,,,,,,,,,,,,,,,,Y,Y,limesurvey-7327,xncjo7429ska8tzxm5,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,20,0,,0,,0,,,,,,,,,,,,,,,,Y,Y,Y,limesurvey-7290,uii2j05q1wka8stn5z,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,20,0,,,,,,,,,,,,,,,,,,,,Y,N,Y,limesurvey-7338,xw2ev23z97ka8up6qg,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,300,2,,0,,1,,,,,1,,,,,,,,,,,Y,Y,N,limesurvey-7286,jj7vuio47hka8spas4,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,20,0,,0,,0,,,,,0,,,,,,,,,,,Y,N,Y,limesurvey-7291,v4w2padaltka8swdjm,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,14,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7294,4ky1cg9y8qka8syrdq,
2020/05/15,Brazil,BR,,,en,200,1,,1,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7334,1o3cuem37wka8ugd7k,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,80,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7318,hbi8ga6pu6ka8ta0tl,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,10,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7321,v8c3d7fox6ka8tg2v3,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,1,1,,1,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7317,f2e0ekohuaka8t8gr8,
2020/05/15,Brazil,BR,Pernambuco,BRPE,en,30,0,,0,,,,,,,0,,,,,,,,,,,Y,N,N,limesurvey-7285,wnds7wu304ka8svc35,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,10,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7339,g8ydh1nhd2ka8utlnt,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,30,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7292,h6ftncl4fxka8swp7k,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,30,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7296,osinqgq915ka8t0jg8,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,30,0,,0,,0,,,,,0,,,,,,,,,,,Y,N,Y,limesurvey-7288,bfrbxx9rt5ka8srswf,
2020/05/15,Brazil,BR,"São Paulo",BRSP,en,60,2,,2,,1,,,,,0,,,,,,,,,,,Y,Y,N,limesurvey-7320,lrkwvx9xwka8r4m84,
2020/05/16,Brazil,BR,"São Paulo",BRSP,en,150,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,Y,limesurvey-7929,ubcyegchsrkaa945a8,
2020/05/16,Brazil,BR,"São Paulo",BRSP,en,2,0,,,,,,,,,,,,,,,,,,,,Y,Y,N,limesurvey-7594,kz5bp0snyoka9oikoi,
2020/05/16,Brazil,BR,Paraná,BRPR,en,7,1,,1,,0,,,,,0,,,,,,,,,,,Y,N,N,limesurvey-7639,gv2rv8eyfpka9u6ui3,
2020/05/16,Brazil,BR,"São Paulo",BRSP,en,150,0,,,,,,,,,,,,,,,,,,,,Y,Y,N,limesurvey-7457,398sayxjb4ka996b80,
2020/05/16,Brazil,BR,"São Paulo",BRSP,en,20,0,,0,,0,,,,,0,,,,,,,,,,,Y,Y,N,limesurvey-7832,jc6owr3cdka9zllgf,
