ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,7,2021-01-07,2020-12-27,100,0,0,0,0,7,100,764386.0053286107,98,1,0,99,1,6,93,1,0,99,0,7,93,1,13,86,3,5,92,1,1,98,1,1,98,1,1,98,2,0,98,1,1,98,1,1,98,0,4,96,1,5,94,100,0,0,0,94,0,0,6,100,0,0,0,93,1,2,4,87,0,0,13,95,0,0,5,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,99,0,0,1,99,0,0,1,96,0,1,3,95,1,0,4,0,0,3,97,97,0,0,3,0,4,30,66,70,1,6,23,94,0,6,0,94,1,5,0,99,0,0,1,0,11,0,5,84,100,0,0,0,0,0,0,0,61,30,7,2,0,39,26,27,8,0,22,53,23,2,0,29,50,17,4,0,28,45,21,6,0,41,10,24,25,0,95,2,0,3,95,2,0,3,95,2,1,2,95,2,0,3,95,1,1,3,95,2,1,2,79,0,0,21,79,1,0,20,79,0,2,19,79,0,0,21,79,0,2,19,79,0,2,19,79,0,2,19,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,0,7,7,86,0,2,62,36,0,4,44,52,0,6,32,62,0,6,2,92,0,5,9,86,0,1,32,67,68,1,28,2,1,0,0,1,0,2,42,55,0,0,99,1,0,0,12,88,0,0,87,2,2,2,0,7,0,0,27,17,43,13,0,3,34,59,2,2,0,0,68,31,1,0,2,68,30,0,93,0,7,0,38,0,62,0,56,1,42,1,68,0,25,7,98,0,1,1,91,0,7,2,0,1,0,0,6,21,72,0,1,1,1,6,20,71,0,0,50,35,10,5,0,0,1,10,26,63,0,0,2,23,35,40,75,9,14,2,75,16,4,5,75,9,14,2,0,0,11,89,11,1,8,80,92,0,0,0,0,1,0,0,7,81,0,1,2,0,1,1,3,0,0,0,1,1,0,1,0,8,0,2,69,28,0,1,0,0,0,0,0,0,0,0,100,2,7,54,19,18,2,5,4,29,31,21,8,3.9411764705882355,3.1715648392255464,2.3333333333333335,1.5275252316519468,8.471698113207546,4.254426534549749,2.103448275862069,1.1313141438437628
PT,PRT,Portugal,-99,2021-01-08,2020-12-30,1941,1,20697.1653061081,1,20697.1653061081,227,1713,11372647.065766599,0,26,11,1904,25,135,1781,24,46,1871,24,160,1757,24,229,1688,23,120,1798,26,81,1834,23,38,1880,27,47,1867,18,42,1881,26,69,1846,21,218,1702,27,77,1837,30,252,1659,1930,2,2,7,1806,6,31,98,1895,0,16,30,1781,10,48,102,1712,7,49,173,1821,5,29,86,1860,4,21,56,1903,3,12,23,1894,1,14,32,1899,2,24,16,1872,3,28,38,1723,5,53,160,1864,4,21,52,1689,9,73,170,209,19,145,1568,1813,2,46,80,263,52,608,1018,1335,14,157,435,1784,26,128,3,1784,34,123,0,1908,0,1,31,1,500,42,122,1277,1941,0,0,0,0,0,342,9,874,459,188,69,500,127,675,530,109,500,140,877,366,58,500,168,838,361,74,500,196,721,423,101,500,218,376,480,367,0,1831,38,15,57,1831,36,15,59,1831,32,28,50,1831,43,11,56,1831,43,9,58,1831,38,14,58,1620,21,4,296,1620,23,2,296,1620,22,16,283,1620,16,28,277,1620,19,31,271,1620,23,34,264,1620,21,11,289,1875,9,7,50,1875,8,7,51,1875,9,4,53,1875,9,16,41,1875,9,17,40,587,53,292,1009,587,24,937,393,587,47,521,786,587,42,516,796,587,53,54,1247,587,53,116,1185,629,12,476,824,1465,2,335,84,31,24,664,11,2,70,435,759,664,12,1258,7,722,15,174,1030,722,1,1032,108,16,11,5,46,722,1,306,266,408,238,751,47,456,555,100,32,794,5,311,812,19,893,36,271,723,18,1657,13,258,13,1018,24,893,6,1430,19,480,12,1435,16,370,120,1891,6,33,11,1826,7,102,6,928,18,5,18,149,262,561,928,10,9,24,159,252,559,980,18,497,329,86,31,980,3,99,172,287,400,980,3,145,273,285,255,1537,62,273,69,1537,161,77,166,1537,124,174,106,1043,19,286,593,1348,5,299,289,1766,24,22,3,6,7,12,6,95,1498,3,11,33,18,81,10,17,45,4,0,12,25,33,19,11,121,1941,0,0,0,0,0,1941,0,0,0,0,0,0,0,0,1941,0,0,0,0,1941,0,0,0,0,0,0,2.7948717948717947,2.1765283302528697,1.8444444444444446,1.2800202869803075,0,0,0,0
PT,PRT,Portugal,1,2021-01-08,2020-12-30,318,0,0,0,0,52,318,1780654.838611775,311,0,0,318,0,27,291,0,6,312,0,44,274,0,65,253,0,28,290,0,16,302,0,8,310,0,13,305,0,3,315,0,22,296,0,67,251,0,18,300,0,54,264,318,0,0,0,291,2,1,24,312,0,2,4,274,2,6,36,253,1,12,52,290,1,6,21,302,0,3,13,310,0,2,6,305,1,4,8,315,0,1,2,296,1,4,17,251,2,4,61,300,0,1,17,264,2,12,40,0,0,29,289,289,0,10,19,0,1,124,193,194,0,22,102,296,6,16,0,296,7,15,0,311,0,2,4,1,23,2,26,267,318,0,0,0,0,0,0,2,145,105,48,18,0,1,144,148,25,0,0,222,81,15,0,0,215,81,22,0,1,185,99,33,0,3,71,157,87,0,292,3,1,22,292,3,1,22,292,1,7,18,292,3,2,21,292,3,0,23,292,2,2,22,260,0,0,58,260,0,1,57,260,0,2,56,260,0,5,53,260,0,4,54,260,0,6,52,260,0,1,57,308,0,3,7,308,0,1,9,308,0,1,9,308,0,1,9,308,0,3,7,0,2,45,271,0,0,167,151,0,1,131,186,0,1,190,127,0,1,13,304,0,2,27,289,0,0,189,129,129,0,155,20,6,8,0,1,7,49,119,142,0,0,318,0,0,3,34,281,0,0,237,63,3,3,0,12,0,0,31,88,149,50,0,1,74,190,49,4,0,0,24,272,22,0,3,28,256,31,273,1,43,1,151,0,167,0,187,0,129,2,128,1,103,86,305,0,10,3,291,0,27,0,0,8,6,26,65,88,125,0,0,4,27,70,97,120,0,4,140,140,26,8,0,0,22,39,111,146,0,0,53,75,113,77,190,8,89,31,190,13,19,96,190,11,61,56,0,0,92,226,92,0,50,176,268,4,11,0,10,6,1,1,17,176,2,0,33,2,7,2,2,17,2,0,1,7,1,13,1,52,0,4,89,222,1,2,0,0,318,0,0,0,0,0,0,6,12,166,62,72,6,1,18,74,150,48,21,2.4457831325301207,1.9802235077289252,1.8461538461538463,1.0841515647660227,10.644736842105264,3.3357286163872364,2.946127946127946,1.5368646205677525
PT,PRT,Portugal,2,2021-01-08,2020-12-30,595,0,0,0,0,93,595,2631945.554539637,579,0,2,593,0,53,542,0,8,587,0,67,528,0,119,476,0,46,549,0,36,559,0,10,585,0,18,577,0,5,590,0,28,567,0,106,489,0,35,560,0,83,512,593,1,0,1,542,0,9,44,587,0,1,7,528,3,12,52,476,2,16,101,549,3,7,36,559,0,7,29,585,0,6,4,577,1,11,6,590,0,2,3,567,1,8,19,489,3,14,89,560,2,9,24,512,0,28,55,0,0,48,547,547,0,17,31,0,0,247,348,348,0,70,177,525,10,58,2,525,20,50,0,575,0,2,18,0,70,3,43,479,595,0,0,0,0,0,0,2,247,222,93,31,0,7,246,280,62,0,7,360,198,30,0,10,361,184,40,0,12,288,224,71,0,16,113,256,210,0,552,6,8,29,552,6,5,32,552,2,17,24,552,5,5,33,552,6,3,34,552,6,3,34,491,0,0,104,491,0,1,103,491,0,1,103,491,0,4,100,491,0,4,100,491,0,5,99,491,1,2,101,581,0,1,13,581,0,1,13,581,0,0,14,581,0,2,12,581,0,5,9,0,2,151,442,0,2,351,242,0,0,239,356,0,3,323,269,0,2,14,579,0,3,33,559,0,0,293,302,302,0,222,50,13,8,0,0,2,56,209,328,0,0,595,0,0,4,89,502,0,0,484,94,5,3,0,9,0,0,79,111,267,138,0,1,175,328,84,7,0,0,60,517,18,0,0,53,521,21,444,0,145,6,244,0,350,1,356,0,236,3,272,0,198,125,581,0,11,3,562,0,32,1,0,7,5,20,96,161,306,0,2,4,20,108,164,297,0,6,277,258,38,16,0,1,72,84,184,254,0,0,110,151,202,132,334,8,194,59,334,39,59,163,334,37,83,141,0,0,338,257,338,0,127,130,468,6,27,2,22,6,10,5,49,130,3,7,47,18,31,3,10,68,17,0,20,55,10,37,9,130,0,6,206,379,0,4,0,0,0,595,0,0,0,0,0,10,5,324,142,114,10,2,58,199,252,54,20,2.511864406779661,1.7179608171629075,1.9782608695652173,1.1252482281164573,10.553684210526315,3.2495962269893233,2.7513134851138354,1.3236621944678508
PT,PRT,Portugal,3,2021-01-08,2020-12-30,879,0,0,0,0,137,877,3317637.1898836726,854,2,1,876,3,71,805,2,13,864,2,90,787,2,133,744,2,57,820,3,37,839,3,15,861,2,22,855,3,14,862,2,28,849,1,121,757,3,31,845,1,132,746,878,0,0,1,808,0,15,56,866,0,2,11,789,0,19,71,746,3,29,101,822,0,15,42,842,1,9,27,864,0,7,8,857,0,10,12,865,0,8,6,851,1,11,16,758,1,25,95,848,0,13,18,747,1,37,94,0,2,67,810,812,0,28,39,0,7,377,495,502,0,104,273,775,11,91,2,775,33,69,2,846,0,3,29,1,111,7,64,697,879,0,0,0,0,0,0,0,426,299,115,39,0,15,356,424,84,0,19,539,274,47,0,18,507,293,61,0,25,415,352,87,0,23,194,397,265,0,815,13,13,38,815,18,6,40,815,11,17,36,815,15,7,42,815,17,3,44,815,17,5,42,658,2,0,219,658,2,2,217,658,5,6,210,658,2,17,202,658,3,15,203,658,3,20,198,658,2,4,215,838,0,4,37,838,0,4,37,838,0,4,37,838,0,6,35,838,0,18,23,0,3,259,617,0,2,599,278,0,3,363,513,0,4,420,455,0,3,27,849,0,4,39,836,0,0,384,495,495,0,279,65,20,20,0,3,4,50,278,544,0,5,874,0,0,5,128,746,0,0,729,118,13,4,1,14,0,1,135,188,362,193,0,0,290,478,86,25,0,1,94,775,9,0,2,92,769,16,620,3,247,9,280,2,596,1,516,5,353,5,459,3,307,110,852,0,21,6,840,1,38,0,0,5,2,18,132,247,475,0,1,4,21,122,233,498,0,6,404,371,69,29,0,0,87,150,287,355,0,0,140,238,306,195,501,12,290,76,501,74,79,225,501,69,124,185,0,7,572,300,579,0,153,147,726,10,16,4,23,10,11,4,75,154,3,15,60,36,67,14,36,69,25,2,28,89,42,28,40,171,0,6,396,472,0,5,0,0,0,0,879,0,0,0,0,17,19,478,201,164,17,17,57,271,386,97,34,2.678021978021978,2.229902081769842,2.2545454545454544,1.265177221053794,10.227722772277227,3.624815445856568,2.9975816203143895,1.3448832110562263
PT,PRT,Portugal,4,2021-01-08,2020-12-30,949,1,6136.17554213151,0,0,188,948,3980473.183205305,918,3,3,943,3,51,895,2,10,937,4,57,888,3,90,856,3,54,892,3,34,912,5,19,925,5,21,923,4,8,937,3,16,930,3,106,840,4,30,915,3,113,833,946,2,0,1,898,3,8,40,939,1,4,5,892,5,14,38,859,5,14,71,895,4,9,41,915,0,11,23,930,2,6,11,928,2,8,11,941,0,7,1,933,2,5,9,843,7,12,87,919,1,8,21,836,2,34,77,0,1,89,859,860,0,36,53,0,13,358,578,591,3,74,281,875,11,62,1,875,17,57,0,932,0,0,17,0,90,7,48,804,949,0,0,0,0,0,0,3,496,300,119,31,0,34,408,414,93,0,41,583,283,42,0,35,575,277,62,0,41,479,331,98,0,52,234,360,303,0,901,15,9,24,901,17,4,27,901,9,19,20,901,18,0,30,901,19,2,27,901,18,4,26,755,15,2,177,755,16,5,173,755,14,12,168,755,16,19,159,755,14,19,161,755,15,14,165,755,15,8,171,908,2,0,39,908,3,2,36,908,2,4,35,908,1,6,34,908,1,16,24,0,11,243,695,0,3,670,276,0,9,407,533,0,3,392,554,0,8,19,922,0,9,58,882,0,0,399,550,550,1,260,84,28,26,0,1,2,36,294,616,0,2,945,2,0,4,150,795,0,0,815,102,11,5,2,14,0,1,155,222,329,242,0,7,362,456,103,21,0,0,152,790,7,0,9,149,773,18,706,3,231,9,279,5,661,4,542,5,398,4,557,4,306,82,930,0,15,4,891,2,54,2,0,9,8,24,138,221,549,0,6,7,35,135,234,532,0,5,456,384,81,23,0,2,104,177,273,393,0,0,161,275,305,208,513,30,335,71,513,138,81,217,513,112,161,163,0,6,575,368,581,2,194,172,755,28,25,8,17,15,17,5,79,180,4,16,61,29,74,11,42,60,28,1,20,71,83,50,32,187,0,9,403,532,2,3,0,0,0,0,0,949,0,0,0,21,40,513,208,167,21,32,47,289,390,127,43,2.783828382838284,2.2866519953708453,2.324324324324324,1.5448376969154984,9.939808481532149,3.612639829627761,2.8475750577367207,1.2757769513594213
PT,PRT,Portugal,5,2021-01-08,2020-12-30,603,3,12628.94297142151,1,4943.16127285617,60,601,2541207.652361343,568,2,5,596,2,31,570,2,3,598,4,32,567,2,56,545,4,17,582,1,14,588,1,3,599,1,11,591,3,0,600,2,13,588,2,45,556,2,16,585,2,65,536,598,0,2,3,572,0,3,28,600,0,1,2,571,0,8,24,547,0,6,50,586,0,5,12,589,0,4,10,600,0,0,3,592,2,0,9,603,0,0,0,590,0,2,11,558,0,6,39,587,0,6,10,538,0,16,49,0,2,33,568,570,0,12,21,0,8,213,382,390,2,45,166,558,7,37,1,558,13,31,1,590,0,1,12,0,55,6,29,513,603,0,0,0,0,0,0,1,363,176,45,18,0,45,257,247,54,0,51,373,157,22,0,51,356,167,29,0,55,307,204,37,0,68,118,215,202,0,574,8,7,14,574,9,2,18,574,6,8,15,574,12,1,16,574,10,2,17,574,11,2,16,452,7,0,144,452,7,2,142,452,7,6,138,452,9,9,133,452,6,12,133,452,8,14,129,452,7,6,138,577,3,2,21,577,3,4,19,577,3,2,21,577,3,3,20,577,2,7,17,0,13,150,440,0,5,428,170,0,13,241,349,0,12,228,363,0,13,14,576,0,10,51,542,0,2,217,384,386,0,147,41,16,13,0,0,2,21,186,394,0,1,600,2,0,2,100,501,0,0,514,66,9,3,1,10,0,0,121,145,192,145,0,8,209,312,56,18,0,3,170,427,3,0,9,157,436,1,453,2,142,6,175,2,422,4,362,1,233,7,375,2,184,42,589,1,9,4,552,1,47,3,0,2,0,5,74,151,371,0,2,3,10,88,142,358,0,6,271,256,44,26,0,2,57,97,181,266,0,0,90,149,194,170,364,30,179,30,364,86,57,96,364,72,103,64,0,3,298,302,301,3,141,158,462,23,12,4,11,11,8,4,68,164,2,9,34,21,66,15,26,34,12,0,20,25,52,11,13,99,0,11,307,279,1,5,0,0,0,0,0,0,603,0,0,26,37,305,122,113,26,27,47,149,221,94,39,2.9691358024691357,2.6338051718581035,1.896551724137931,1.046928418422431,9.47914606741573,3.82002219096003,2.2994350282485874,1.19384414022437
PT,PRT,Portugal,6,2021-01-08,2020-12-30,331,0,0,0,0,28,330,2592236.2485099565,319,2,0,329,2,18,311,3,4,324,3,23,305,2,41,288,3,12,316,2,5,324,2,3,326,3,2,326,2,2,327,2,9,320,2,16,313,3,6,322,3,36,292,331,0,0,0,313,0,4,14,327,2,0,2,308,2,2,19,290,3,5,33,319,1,0,11,326,0,3,2,328,0,1,2,329,0,1,1,329,0,1,1,322,1,1,7,315,1,4,11,325,1,3,2,295,1,11,24,0,1,16,314,315,0,9,7,0,7,82,242,249,2,17,63,314,2,14,1,314,7,10,0,324,0,0,6,1,26,4,13,288,331,0,0,0,0,0,0,0,208,82,29,12,0,38,139,120,34,0,39,186,89,17,0,43,172,100,16,0,50,164,92,25,0,62,64,108,97,0,318,5,4,4,318,7,1,5,318,4,5,4,318,8,1,4,318,9,0,4,318,8,0,5,242,3,1,85,242,3,2,84,242,3,3,83,242,3,5,81,242,3,7,79,242,3,7,79,242,3,1,85,318,2,1,10,318,2,1,10,318,2,0,11,318,2,2,9,318,1,4,8,0,10,31,290,0,2,229,100,0,7,127,197,0,7,106,218,0,8,7,316,0,9,16,306,0,2,123,206,208,0,92,27,4,0,0,1,1,16,120,193,0,4,327,0,0,3,40,288,0,1,274,32,5,2,2,15,0,0,95,85,97,54,0,1,133,169,23,5,0,0,185,145,1,0,8,151,168,4,300,1,28,2,102,0,227,2,204,0,123,4,225,1,85,20,324,0,7,0,315,0,14,2,0,2,0,5,30,68,226,0,3,0,2,27,78,221,0,5,159,124,30,13,0,3,11,48,105,164,0,0,27,65,110,129,239,24,58,10,239,50,13,29,239,27,48,17,0,3,52,276,55,0,53,223,278,1,3,1,1,2,1,0,44,226,1,2,5,4,8,3,9,11,3,0,5,8,13,5,3,25,0,3,206,121,0,1,0,0,0,0,0,0,0,331,0,8,20,172,68,63,8,16,16,105,113,51,22,3.14375,2.38560258290108,2,1.1281521496355325,9.575892857142858,4.060478788082624,2.014237288135593,1.0835507945893472
PT,PRT,Portugal,7,2021-01-08,2020-12-27,100,0,0,0,0,7,100,764386.0053286107,98,1,0,99,1,6,93,1,0,99,0,7,93,1,13,86,3,5,92,1,1,98,1,1,98,1,1,98,2,0,98,1,1,98,1,1,98,0,4,96,1,5,94,100,0,0,0,94,0,0,6,100,0,0,0,93,1,2,4,87,0,0,13,95,0,0,5,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,99,0,0,1,99,0,0,1,96,0,1,3,95,1,0,4,0,0,3,97,97,0,0,3,0,4,30,66,70,1,6,23,94,0,6,0,94,1,5,0,99,0,0,1,0,11,0,5,84,100,0,0,0,0,0,0,0,61,30,7,2,0,39,26,27,8,0,22,53,23,2,0,29,50,17,4,0,28,45,21,6,0,41,10,24,25,0,95,2,0,3,95,2,0,3,95,2,1,2,95,2,0,3,95,1,1,3,95,2,1,2,79,0,0,21,79,1,0,20,79,0,2,19,79,0,0,21,79,0,2,19,79,0,2,19,79,0,2,19,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,0,7,7,86,0,2,62,36,0,4,44,52,0,6,32,62,0,6,2,92,0,5,9,86,0,1,32,67,68,1,28,2,1,0,0,1,0,2,42,55,0,0,99,1,0,0,12,88,0,0,87,2,2,2,0,7,0,0,27,17,43,13,0,3,34,59,2,2,0,0,68,31,1,0,2,68,30,0,93,0,7,0,38,0,62,0,56,1,42,1,68,0,25,7,98,0,1,1,91,0,7,2,0,1,0,0,6,21,72,0,1,1,1,6,20,71,0,0,50,35,10,5,0,0,1,10,26,63,0,0,2,23,35,40,75,9,14,2,75,16,4,5,75,9,14,2,0,0,11,89,11,1,8,80,92,0,0,0,0,1,0,0,7,81,0,1,2,0,1,1,3,0,0,0,1,1,0,1,0,8,0,2,69,28,0,1,0,0,0,0,0,0,0,0,100,2,7,54,19,18,2,5,4,29,31,21,8,3.9411764705882355,3.1715648392255464,2.3333333333333335,1.5275252316519468,8.471698113207546,4.254426534549749,2.103448275862069,1.1313141438437628
PT,PRT,Portugal,-99,2021-01-09,2020-12-31,1500,1,20697.1653061081,1,20697.1653061081,159,1318,8642892.804223875,0,15,6,1479,14,113,1373,13,39,1448,15,120,1365,14,189,1297,13,93,1394,14,59,1427,12,32,1456,15,34,1451,10,29,1461,14,56,1430,13,162,1325,17,57,1426,20,192,1288,1494,0,2,4,1387,4,23,86,1461,0,15,24,1380,6,35,79,1311,5,36,148,1407,3,18,72,1441,3,15,41,1468,2,10,20,1466,0,11,23,1471,0,17,12,1444,3,22,31,1338,4,38,120,1443,2,18,37,1308,7,55,130,166,16,103,1215,1412,0,33,55,208,42,462,788,1040,11,115,334,1385,18,94,3,1385,29,86,0,1472,0,0,27,1,387,34,88,991,1500,0,0,0,0,0,269,6,664,361,146,54,386,95,507,428,84,386,103,680,284,47,386,133,642,285,54,386,151,559,327,77,386,169,291,373,281,0,1421,28,11,40,1421,28,15,36,1421,26,17,36,1421,32,8,39,1421,33,8,38,1421,28,11,40,1179,21,4,296,1179,23,2,296,1179,22,16,283,1179,16,28,277,1179,19,31,271,1179,23,34,264,1179,21,11,289,1434,9,7,50,1434,8,7,51,1434,9,4,53,1434,9,16,41,1434,9,17,40,460,39,212,789,460,21,699,320,460,35,384,621,460,29,402,609,460,37,39,964,460,39,84,917,490,9,359,642,1141,1,251,64,24,19,517,10,2,54,343,574,517,9,969,5,565,12,136,787,565,0,784,87,14,10,5,35,565,1,233,196,323,182,589,34,351,425,76,25,620,4,237,626,13,707,30,212,538,13,1292,11,189,8,811,22,663,4,1122,17,354,7,1105,13,281,101,1463,5,25,7,1416,5,75,4,730,15,4,14,110,205,422,730,9,8,19,126,195,413,767,13,365,260,71,24,767,3,73,125,223,309,767,2,100,211,214,206,1200,46,200,54,1200,119,56,125,1200,94,125,81,814,14,226,446,1054,5,221,220,1375,14,14,3,4,4,9,5,72,1164,1,10,25,14,63,9,13,37,4,0,9,19,24,15,7,86,1500,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,1500,0,0,0,0,1500,0,0,0,0,0,0,2.7300275482093666,2.1164592419878785,1.7968749999999998,1.2746575948571381,0,0,0,0
