"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"2","ES","ESAN","ESCO",782979,0.116666666666667,0.116666666666667,0,0,60,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"3","ES","ESAN","ESGR",914678,0.05,0.05,0,0,20,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"4","ES","ESAN","ESH",521870,0.16,0.16,0,0,50,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"5","ES","ESAN","ESCA",1240155,0.06,0.06,0,0,50,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"6","ES","ESAN","ESJ",633564,0.02,0.02,0.01,0.01,200,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"7","ES","ESAN","ESMA",1661785,0.05,0.05,0,0,200,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"8","ES","ESAN","ESSE",1942389,0.05,0.05,0.0333333333333333,0.0333333333333333,60,8414240,0.111111111111111,0.111111111111111,0,0,45,0.0633809679087279,0.0633809679087279,0.00923451494136997,0.00923451494136997,640,640,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"9","ES","ESAR","ESTE",134137,0.05,0.05,0,0,200,1319291,0,0,0,0,27,0.0217942440295583,0.0217942440295583,0,0,260,260,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"10","ES","ESAR","ESHU",220461,0.1,0.1,0,0,50,1319291,0,0,0,0,27,0.0217942440295583,0.0217942440295583,0,0,260,260,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"11","ES","ESAR","ESZ",964693,0,0,0,0,10,1319291,0,0,0,0,27,0.0217942440295583,0.0217942440295583,0,0,260,260,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"12","ES","ESAS","ESO",1022800,0.04,0.04,0,0,50,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"13","ES","ESCB","ESS",581078,0.06,0.06,0,0,100,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"16","ES","ESCL","ESLE",460001,0,0,0,0,3,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"19","ES","ESCL","ESSA",330119,0,0,0,0,10,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"20","ES","ESCL","ESZA",172539,0.1,0.1,0.01,0.01,200,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"21","ES","ESCL","ESVA",519546,0.0148514851485149,0.0148514851485149,NA,NA,202,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"22","ES","ESCL","ESBU",356958,0,0,0,0,30,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"24","ES","ESCM","ESCU",196329,0.2,0.2,0,0,100,2032863,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"25","ES","ESCM","ESTO",694844,0.05,0.05,2.02,2.02,100,2032863,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"26","ES","ESCM","ESCR",495761,0.15,0.15,0.015,0.015,200,2032863,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"27","ES","ESCM","ESGU",257762,0.05,0.05,0,0,20,2032863,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"28","ES","ESCM","ESAB",388167,0,0,0,0,10,2032863,NA,NA,NA,NA,0,0,0,0,0,0,0,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"29","ES","ESCN","ESTF",1032983,0,0,NA,NA,15,2153389,0,0,0,0,2,0,0,0,0,45,30,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
"30","ES","ESCN","ESGC",1120406,0,0,0,0,30,2153389,0,0,0,0,2,0,0,0,0,45,30,0.87598775688829,0.756548772342665,0.252907336790963,0.225038240396984,47026208,0.13,0.13,0,0,100,0.87598775688829,0.756548772342665,132,0.252907336790963,0.225038240396984,132,0.554441309953682,0.486484646332896,0.14389555369141,0.12803899884656
