"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-03-23","Netherlands","NL","North Holland","",,6,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-23","Netherlands","NL","North Holland","",,20,3,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-23","Netherlands","NL","North Holland","NLNH",,6,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-23","Netherlands","NL","North Holland","NLNH",,20,3,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,100,1,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,50,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,110,10,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,60,3,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","","",,250,2,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,500,1,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,150,20,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,110,10,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,15,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,60,3,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,30,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,150,20,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,30,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,150,1,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,100,1,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","",,15,0,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,150,1,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
"2020-03-24","Netherlands","NL","North Holland","NLNH",,500,1,,,,,,,,,,,,,,,,,,,,,,,"NL-raw-csv",,
