"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/03/22","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/23","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/24","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/25","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/26","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/27","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/28","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","USWA",7614893,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","USWA",7614893,1,30,1,30,0.0333333333333333,0.0642340355725119,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","USWA",7614893,1,30,1,30,0.0333333333333333,0.0642340355725119,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","USWA",7614893,1,30,1,30,0.0333333333333333,0.0642340355725119,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","USWA",7614893,1,30,1,30,0.0333333333333333,0.0642340355725119,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","USWA",7614893,3,180,3,180,0.0388888888888889,0.0282430376475174,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","USWA",7614893,3,180,3,180,0.0388888888888889,0.0282430376475174,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","USWA",7614893,5,310,5,310,0.0354838709677419,0.0205938472437941,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","USWA",7614893,5,310,5,310,0.0354838709677419,0.0205938472437941,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","USWA",7614893,5,310,5,310,0.0354838709677419,0.0205938472437941,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","USWA",7614893,5,310,5,310,0.0354838709677419,0.0205938472437941,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","USWA",7614893,5,310,5,310,0.0354838709677419,0.0205938472437941,NA,NA,NA,NA,NA,NA,NA,NA
