"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,60,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,300,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,100,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Córdoba","ARX",,100,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,100,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,120,1,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,100,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,10,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,60,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,20,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Córdoba","ARX",,50,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,100,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,100,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,80,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,1000,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,15,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,60,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,15,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Ciudad Autónoma de Buenos Aires","ARC",,250,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
"2020-03-24","Argentina","AR","Provincia de Buenos Aires","ARB",,6,0,,,,,,,,,,,,,,,,,,,,,,,"AR-raw-csv",,
