"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"5","BR","BRBA",15203934,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"7","BR","BRDF",2914830,0.2,0.2,0,0,10,0.2,0.2,0,0,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"10","BR","BRGO",6610681,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"12","BR","BRMG",20869101,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"13","BR","BRMS",2651235,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.2,0.2,0,0,50,0.0672082228243993,0.0672082228243993,586,0.00554210892686801,0.00554210892686801,477,0.0776478279482673,0.0776478279482673,0.00501629214063764,0.00501629214063764
