"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"5","BR","BRBA",15203934,0,0,0,0,20,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"6","BR","BRCE",8904459,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"7","BR","BRDF",2914830,0.266666666666667,0.266666666666667,0,0,15,0.266666666666667,0.266666666666667,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"8","BR","BRES",3929911,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"10","BR","BRGO",6610681,0.01,0.01,0,0,200,0.01,0.01,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"12","BR","BRMG",20869101,0,0,NA,NA,50,0,0,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"13","BR","BRMS",2651235,0.1,0.1,0,0,10,0.1,0.1,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"15","BR","BRPA",8175113,0.28,0.28,0,0,50,0.28,0.28,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"16","BR","BRPB",3972202,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"17","BR","BRPE",9345173,0.1,0.1,0.01,0.01,100,0.1,0.1,0.01,0.01,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"19","BR","BRPR",11163018,0.0333333333333333,0.0333333333333333,0,0,30,0.0333333333333333,0.0333333333333333,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"20","BR","BRRJ",16550024,0.116666666666667,0.116666666666667,0,0,60,0.116666666666667,0.116666666666667,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"24","BR","BRRS",11247972,0,0,0,0,100,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"25","BR","BRSC",6819190,0,0,0,0,90,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"27","BR","BRSP",44396484,0,0,0,0,150,0,0,0,0,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.005,0.005,0,0,200,0.0438691994498232,0.0438691994498232,925,0.00112785441514551,0.00112785441514551,875,0.0369591195476324,0.0369591195476324,0.000918021035583559,0.000918021035583559
