"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_active","p_cum_cases","p_cum_deaths","p_infected","p_daily","p_active"
"2019/12/23","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/24","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/25","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/26","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/27","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/28","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/29","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/30","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2019/12/31","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/01","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/02","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/03","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/04","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/05","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/06","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/07","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/08","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/09","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/10","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/11","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/12","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/13","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/14","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/15","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/16","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/17","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/18","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/19","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/20","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/21","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/22","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/23","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/24","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/25","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/26","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/27","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/28","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/29","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/30","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/01/31","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/01","KW",4207077,0,0,0,0,0,0,0,0,0,0,0,0
