ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
GF,GUF,French Guiana,Cayenne,2020-12-16,2020-07-10,100,2,76,0.01,0.0195013954179879,0.00498324467041247,9.54105140502147e-05,0.01,0.0195013954179879,0.00498324467041247,9.54105140502147e-05,0.00542840375586855,0.00174436513347046,0.0148162035451573,0.023277316284569,0.0136694605291967,0.000147460994669403,0.0148162035451573,0.023277316284569,0.0136694605291967,0.000147460994669403,0.00531953859734722,0.00172885439414792,-0.000645817349969361,-0.0010183444104236,-0.000645817349969361,-0.0010183444104236,1.05237169878217e-05
GF,GUF,French Guiana,Cayenne,2020-12-17,2020-07-11,100,1,76,0.01,0.0195013954179879,0.00500565021711155,9.58384174930786e-05,0.01,0.0195013954179879,0.00500565021711155,9.58384174930786e-05,0.00542840375586855,0.00174436513347046,0.0141301083253603,0.0227378255875459,0.0125007940449222,0.000140949032575097,0.0141301083253603,0.0227378255875459,0.0125007940449222,0.000140949032575097,0.00534451392631507,0.00173347607324085,-0.000661608320363932,-0.00107380670199483,-0.000661608320363932,-0.00107380670199483,1.70481184360325e-05
GF,GUF,French Guiana,Cayenne,2020-12-19,2020-07-12,100,1,76,0.01,0.0195013954179879,0.00497675058229019,9.52864874772168e-05,0.01,0.0195013954179879,0.00497675058229019,9.52864874772168e-05,0.00548554484803558,0.00176267623404307,0.0128469234900973,0.0217284520219242,0.0102979479573118,0.000128834920788998,0.0128469234900973,0.0217284520219242,0.0102979479573118,0.000128834920788998,0.00539082595428803,0.00174230211805692,-0.000773776182109506,-0.0012888294007187,-0.000773776182109506,-0.0012888294007187,2.46224811777045e-05
GF,GUF,French Guiana,Cayenne,2020-12-20,2020-07-13,100,1,76,0.01,0.0195013954179879,0.00499298275288717,9.55964941424998e-05,0.01,0.0195013954179879,0.00499298275288717,9.55964941424998e-05,0.00548554484803558,0.00176267623404307,0.0122834830484338,0.0212852419037112,0.00933057085973906,0.000123643769803324,0.0122834830484338,0.0212852419037112,0.00933057085973906,0.000123643769803324,0.00541100970674071,0.00174630687103943,-0.000761660358256093,-0.00128430078029913,-0.000761660358256093,-0.00128430078029913,2.61232070306578e-05
GF,GUF,French Guiana,Cayenne,2020-12-21,2020-07-15,100,1,76,0.01,0.0195013954179879,0.00498785289169789,9.54985231258975e-05,0.01,0.0195013954179879,0.00498785289169789,9.54985231258975e-05,0.00548554484803558,0.00176267623404307,0.0117887266458567,0.0208960446650391,0.00848551873733641,0.000119226568576336,0.0117887266458567,0.0208960446650391,0.00848551873733641,0.000119226568576336,0.00542869030275747,0.00174994981430264,-0.000733736597873796,-0.00124672545767137,-0.000733736597873796,-0.00124672545767137,2.60370510295034e-05
GF,GUF,French Guiana,Cayenne,2020-12-22,2020-07-18,100,2,75,0.01,0.0195013954179879,0.00522320885886305,9.99928719402132e-05,0.01,0.0195013954179879,0.00522320885886305,9.99928719402132e-05,0.00542840375586855,0.00174436513347046,0.0113676988006874,0.0205648688058659,0.00777373978203612,0.000115643565775313,0.0113676988006874,0.0205648688058659,0.00777373978203612,0.000115643565775313,0.00544385947785552,0.00175321877831947,-0.000690093301985883,-0.00117689540007964,-0.000690093301985883,-0.00117689540007964,2.48250773738475e-05
GF,GUF,French Guiana,Cayenne,2020-12-23,2020-07-28,100,2,74,0.01,0.0195013954179879,0.00524541626311884,0.000100416888601018,0.01,0.0195013954179879,0.00524541626311884,0.000100416888601018,0.00542840375586855,0.00174436513347046,0.0110212160522345,0.0202922653902798,0.0071971236472364,0.000112894584271884,0.0110212160522345,0.0202922653902798,0.0071971236472364,0.000112894584271884,0.00545673877314107,0.00175613598631715,-0.000632497915487136,-0.00107872281366005,-0.000632497915487136,-0.00107872281366005,2.28666959656423e-05
GF,GUF,French Guiana,Cayenne,2020-12-24,2020-07-31,100,1,74,0.01,0.0195013954179879,0.00515887720553439,9.87645030732428e-05,0.01,0.0195013954179879,0.00515887720553439,9.87645030732428e-05,0.00548554484803558,0.00176267623404307,0.0107452210612153,0.0200750100412495,0.00674816656105835,0.000110920583729153,0.0107452210612153,0.0200750100412495,0.00674816656105835,0.000110920583729153,0.00546764007511179,0.00175873951592063,-0.000564147877357504,-0.000958771247310647,-0.000564147877357504,-0.000958771247310647,2.05210247994538e-05
GF,GUF,French Guiana,Cayenne,2020-12-26,2020-08-06,100,2,73,0.01,0.0195013954179879,0.00558936339297483,0.000106982823225866,0.01,0.0195013954179879,0.00558936339297483,0.000106982823225866,0.00548554484803558,0.00176267623404307,0.0103703998386314,0.0197797629534066,0.0061697982262596,0.000108860296753754,0.0103703998386314,0.0197797629534066,0.0061697982262596,0.000108860296753754,0.00548473283472528,0.00176315651863445,-0.000412753941910994,-0.000688024955175361,-0.000412753941910994,-0.000688024955175361,1.56511467395422e-05
GF,GUF,French Guiana,Cayenne,2020-12-27,2020-08-08,101,3,72,0.0099009900990099,0.0193092777830645,0.00585781149637066,0.000112105900621443,0.0099009900990099,0.0193092777830645,0.00585781149637066,0.000112105900621443,0.00548554484803558,0.00176267623404307,0.0102522556032667,0.0196866306912421,0.00600369447853165,0.000108526267281729,0.0102522556032667,0.0196866306912421,0.00600369447853165,0.000108526267281729,0.00549151137331022,0.00176504297116627,-0.000338537907527859,-0.000554479396867902,-0.000338537907527859,-0.000554479396867902,1.34169444282521e-05
GF,GUF,French Guiana,Cayenne,2020-12-28,2020-08-09,100,1,72,0.01,0.0195013954179879,0.00590174395866731,0.000112944177707331,0.01,0.0195013954179879,0.00590174395866731,0.000112944177707331,0.00554390170812107,0.00178137584212372,0.0101678465280589,0.0196200864966983,0.00589593358811628,0.000108499205270377,0.0101678465280589,0.0196200864966983,0.00589593358811628,0.000108499205270377,0.00549741056318657,0.00176675062906955,-0.000270146686299631,-0.000431597524870022,-0.000270146686299631,-0.000431597524870022,1.14533767381839e-05
GF,GUF,French Guiana,Cayenne,2020-12-29,2020-08-20,100,2,71,0.01,0.0195013954179879,0.00590950405474947,0.000113092244546949,0.01,0.0195013954179879,0.00590950405474947,0.000113092244546949,0.00554390170812107,0.00178137584212372,0.0101084431773403,0.0195732879555639,0.00583018186444978,0.000108674692513138,0.0101084431773403,0.0195732879555639,0.00583018186444978,0.000108674692513138,0.00550261424661229,0.00176830293786873,-0.00020987593722452,-0.000323926319597724,-0.00020987593722452,-0.000323926319597724,9.79246145946259e-06
GF,GUF,French Guiana,Cayenne,2020-12-30,2020-08-21,100,1,71,0.01,0.0195013954179879,0.00589702318417744,0.000112854102203191,0.01,0.0195013954179879,0.00589702318417744,0.000112854102203191,0.00554390170812107,0.00178137584212372,0.0100676436670891,0.0195412216036941,0.00579432319263501,0.000108975572875927,0.0100676436670891,0.0195412216036941,0.00579432319263501,0.000108975572875927,0.00550723303396941,0.00176971253430784,-0.000158928730857558,-0.000233800075766897,-0.000158928730857558,-0.000233800075766897,8.41571013805705e-06
GF,GUF,French Guiana,Cayenne,2020-12-31,2020-08-22,100,1,71,0.01,0.0195013954179879,0.00589272457780481,0.000112772081572615,0.01,0.0195013954179879,0.00589272457780481,0.000112772081572615,0.00554390170812107,0.00178137584212372,0.0100404065768542,0.0195199328273556,0.0057789788020449,0.000109344056315683,0.0100404065768542,0.0195199328273556,0.0057789788020449,0.000109344056315683,0.00551133424319841,0.00177098703228005,-0.000117469080726842,-0.000161531293168907,-0.000117469080726842,-0.000161531293168907,7.28236134776951e-06
