ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
LV,LVA,Latvia,Riga,2020-07-28,2020-05-17,103,2,55,0,0,0,0,0,0,0,0,0.0028715985231779,0.00122641571899238,0,0,0,0,0,0,0,0,0.00288790406035821,0.00124149171552154,0,0,0,0,-8.57212044314007e-06
LV,LVA,Latvia,Riga,2020-07-29,2020-05-19,100,1,55,0,0,0,0,0,0,0,0,0.00295774647887324,0.00126315362128419,0,0,0,0,0,0,0,0,0.00286819437441475,0.00123671688839862,0,0,0,0,-1.14843909289407e-05
LV,LVA,Latvia,Riga,2020-07-30,2020-05-20,100,1,55,0,0,0,0,0,0,0,0,0.00295774647887324,0.00126315362128419,0,0,0,0,0,0,0,0,0.00284220617437233,0.00123043834880033,0,0,0,0,-1.53652118766927e-05
LV,LVA,Latvia,Riga,2020-07-31,2020-05-22,102,3,55,0,0,0,0,0,0,0,0,0.00289975144987573,0.00123842191933734,0,0,0,0,0,0,0,0,0.00280881884466674,0.00122236741086176,0,0,0,0,-1.87014565951408e-05
LV,LVA,Latvia,Riga,2020-08-01,2020-05-23,100,1,55,0,0,0,0,0,0,0,0,0.00295774647887324,0.00126315362128419,0,0,0,0,0,0,0,0,0.00276713280898829,0.00121227116393045,0,0,0,0,-2.43503205846233e-05
LV,LVA,Latvia,Riga,2020-08-02,2020-05-23,101,1,56,0,0,0,0,0,0,0,0,0.00292846186027053,0.00125066551633786,0,0,0,0,0,0,0,0,0.0027166621418169,0.00120002144542972,0,0,0,0,-3.09786389427949e-05
LV,LVA,Latvia,Riga,2020-08-03,2020-05-24,100,1,56,0,0,0,0,0,0,0,0,0.00295774647887324,0.00126315362128419,0,0,0,0,0,0,0,0,0.00265746704126459,0.00118563000834428,0,0,0,0,-3.84061698489355e-05
LV,LVA,Latvia,Riga,2020-08-04,2020-05-26,100,4,55,0,0,0,0,0,0,0,0,0.00295774647887324,0.00126315362128419,0,0,0,0,0,0,0,0,0.0025903036648585,0.00116928585428081,0,0,0,0,-4.63151182593749e-05
LV,LVA,Latvia,Riga,2020-08-05,2020-05-26,101,1,56,0,0,0,0,0,0,0,0,0.00292846186027053,0.00125066551633786,0,0,0,0,0,0,0,0,0.00251671212250436,0.00115137582927388,0,0,0,0,-5.42490086446604e-05
LV,LVA,Latvia,Riga,2020-08-06,2020-05-27,100,1,56,0,0,0,0,0,0,0,0,0.00295774647887324,0.00126315362128419,0,0,0,0,0,0,0,0,0.00243893763563916,0.00113246679990287,0,0,0,0,-6.16468681712624e-05
LV,LVA,Latvia,Riga,2020-08-07,2020-05-27,101,1,57,0,0,0,0,0,0,0,0,0.00292846186027053,0.00125066551633786,0,0,0,0,0,0,0,0,0.0023598277677668,0.00111327751616073,0,0,0,0,-6.78841735369149e-05
LV,LVA,Latvia,Riga,2020-08-08,2020-05-31,101,3,56,0,0,0,0,0,0,0,0,0.00153395621252266,0.000905798007453933,0,0,0,0,0,0,0,0,0.00228256929023534,0.00109461184240118,0,0,0,0,-7.23488085969259e-05
LV,LVA,Latvia,Riga,2020-08-09,2020-06-02,100,2,55,0,0,0,0,0,0,0,0,0.00154929577464789,0.000914848959976437,0,0,0,0,0,0,0,0,0.0022104311049145,0.00107729433609345,0,0,0,0,-7.45059893916823e-05
LV,LVA,Latvia,Riga,2020-08-10,2020-06-03,100,3,55,0,0,0,0,0,0,0,0,0.00154929577464789,0.000914848959976437,0,0,0,0,0,0,0,0,0.00214640169148222,0.00106207693375369,0,0,0,0,-7.39836622293805e-05
LV,LVA,Latvia,Riga,2020-08-11,2020-06-03,102,2,56,0,0,0,0,0,0,0,0,0.00151891742612538,0.000896924389444083,0,0,0,0,0,0,0,0,0.00209289856501069,0.00104956472304932,0,0,0,0,-7.06355929156127e-05
LV,LVA,Latvia,Riga,2020-08-12,2020-06-04,100,1,56,0,0,0,0,0,0,0,0,0.00154929577464789,0.000914848959976437,0,0,0,0,0,0,0,0,0.0020515618276544,0.0010401638430327,0,0,0,0,-6.45626346641272e-05
LV,LVA,Latvia,Riga,2020-08-13,2020-06-06,100,2,55,0,0,0,0,0,0,0,0,0.00154929577464789,0.000914848959976437,0,0,0,0,0,0,0,0,0.00202308496601769,0.00103403691371794,0,0,0,0,-5.61238002915177e-05
LV,LVA,Latvia,Riga,2020-08-14,2020-06-07,102,3,55,0,0,0,0,0,0,0,0,0.00207125103562552,0.00104709230302028,0,0,0,0,0,0,0,0,0.00200724150805588,0.0010311104392221,0,0,0,0,-4.58879636965765e-05
LV,LVA,Latvia,Riga,2020-08-15,2020-06-08,102,3,55,0,0,0,0,0,0,0,0,0.00207125103562552,0.00104709230302028,0,0,0,0,0,0,0,0,0.0020030023625272,0.00103110385003044,0,0,0,0,-3.45714570645495e-05
LV,LVA,Latvia,Riga,2020-08-17,2020-06-14,101,4,53,0,0,0,0,0,0,0,0,0.00209175847162181,0.00105744868809239,0,0,0,0,0,0,0,0,0.00202223747053859,0.00103796591833675,0,0,0,0,-2.06940368239383e-05
LV,LVA,Latvia,Riga,2020-08-18,2020-06-17,100,2,52,0,0,0,0,0,0,0,0,0.00211267605633803,0.00106801198126762,3.40362597862833e-07,6.63787750858992e-07,3.19126094978075e-07,5.55390810413397e-09,3.40362597862833e-07,6.63787750858992e-07,3.19126094978075e-07,5.55390810413397e-09,0.00204166403278249,0.00104376392471914,5.67270996438056e-08,5.31876824963459e-08,5.67270996438056e-08,5.31876824963459e-08,-8.53908870470046e-06
LV,LVA,Latvia,Riga,2020-08-19,2020-06-19,101,2,52,0,0,0,0,0,0,0,0,0.00209175847162181,0.00105744868809239,1.04626770868501e-06,2.04050312449567e-06,9.78082039261436e-07,1.70225312841752e-08,1.04626770868501e-06,2.04050312449567e-06,9.78082039261436e-07,1.70225312841752e-08,0.00206504213145446,0.00105045681102984,1.74377951447501e-07,1.63013673210239e-07,1.74377951447501e-07,1.63013673210239e-07,2.24671730000956e-06
LV,LVA,Latvia,Riga,2020-08-20,2020-06-24,100,2,51,0,0,0,0,0,0,0,0,0.00211267605633803,0.00106801198126762,2.46431982049202e-06,4.80614275735415e-06,2.30359467200131e-06,4.00921976356176e-08,2.46431982049202e-06,4.80614275735415e-06,2.30359467200131e-06,4.00921976356176e-08,0.00209076017199835,0.00105761879372496,4.10719970082003e-07,3.83932445333551e-07,4.10719970082003e-07,3.83932445333551e-07,1.12792009967767e-05
LV,LVA,Latvia,Riga,2020-08-21,2020-06-29,100,5,48,0,0,0,0,0,0,0,0,0.00211267605633803,0.00106801198126762,5.22474143792404e-06,1.01898599179703e-05,4.85872821025322e-06,8.45647234424418e-08,5.22474143792404e-06,1.01898599179703e-05,4.85872821025322e-06,8.45647234424418e-08,0.00211755528005378,0.00106491522898368,8.70790239654006e-07,8.09788035042202e-07,8.70790239654006e-07,8.09788035042202e-07,1.83856286663156e-05
LV,LVA,Latvia,Riga,2020-08-22,2020-06-30,100,2,48,0,0,0,0,0,0,0,0,0.00225352112676056,0.00110296018526087,1.00621490072253e-05,1.9624326382833e-05,9.35318597530208e-06,1.6278993685692e-07,1.00621490072253e-05,1.9624326382833e-05,9.35318597530208e-06,1.6278993685692e-07,0.00214444110654015,0.0010720873599893,1.67702483453755e-06,1.55886432921701e-06,1.67702483453755e-06,1.55886432921701e-06,2.35731240021581e-05
LV,LVA,Latvia,Riga,2020-08-23,2020-07-01,100,2,48,0,0,0,0,0,0,0,0,0.00225352112676056,0.00110296018526087,1.91880692647243e-05,3.74226986460383e-05,1.78030892247775e-05,3.09860877053352e-07,1.91880692647243e-05,3.74226986460383e-05,1.78030892247775e-05,3.09860877053352e-07,0.00217060230810759,0.00107892225100761,3.19801154412072e-06,2.96718153746291e-06,3.19801154412072e-06,2.96718153746291e-06,2.47274729281673e-05
LV,LVA,Latvia,Riga,2020-08-26,2020-07-04,100,3,47,0,0,0,0,0,0,0,0,0.00225352112676056,0.00110296018526087,0.000104949244747773,0.00020468412771864,9.70889084912266e-05,1.68984751243607e-06,0.000104949244747773,0.00020468412771864,9.70889084912266e-05,1.68984751243607e-06,0.00223733589376066,0.00109555684743087,1.74348136916516e-05,1.61282970660414e-05,1.74348136916516e-05,1.61282970660414e-05,3.26119768296952e-05
LV,LVA,Latvia,Riga,2020-08-28,2020-07-05,101,2,47,0,0,0,0,0,0,0,0,0.00237065960117138,0.00112558276845292,0.000274050088778336,0.000534484826733128,0.000252968805755215,4.40300927111655e-06,0.000274050088778336,0.000534484826733128,0.000252968805755215,4.40300927111655e-06,0.00226303604912419,0.00110126624340006,4.55006368449419e-05,4.19984539526589e-05,4.55006368449419e-05,4.19984539526589e-05,3.29989862782891e-05
LV,LVA,Latvia,Riga,2020-08-29,2020-07-06,100,3,47,0,0,0,0,0,0,0,0,0.0023943661971831,0.00113682508874931,0.000419807841611728,0.000818759241740231,0.000387036343802029,6.73654101694291e-06,0.000419807841611728,0.000818759241740231,0.000387036343802029,6.73654101694291e-06,0.00226731479486433,0.00110181990352366,6.95572536318726e-05,6.41221248550046e-05,6.95572536318726e-05,6.41221248550046e-05,2.94257704776627e-05
LV,LVA,Latvia,Riga,2020-08-31,2020-07-06,102,2,48,0,0,0,0,0,0,0,0,0.00234741784037559,0.00111456062599906,0.000885204651820313,0.00172643246700564,0.000813835735901929,1.41653575616568e-05,0.000885204651820313,0.00172643246700564,0.000813835735901929,1.41653575616568e-05,0.00225528399532069,0.00109754361466815,0.000146663318397065,0.000134829501281946,0.000146663318397065,0.000134829501281946,2.29547858778191e-05
LV,LVA,Latvia,Riga,2020-09-01,2020-07-09,100,1,48,0,0,0,0,0,0,0,0,0.0023943661971831,0.00113682508874931,0.00122010458982753,0.00237959438951754,0.00111995307297978,1.94936720919619e-05,0.00122010458982753,0.00237959438951754,0.00111995307297978,1.94936720919619e-05,0.00223858908793101,0.00109263948561649,0.000201673740136718,0.000185099981167412,0.000201673740136718,0.000185099981167412,1.56913302318097e-05
LV,LVA,Latvia,Riga,2020-09-03,2020-07-09,101,1,49,0,0,0,0,0,0,0,0,0.00237065960117138,0.00112558276845292,0.00210079128714438,0.00409721115619106,0.00192142162795392,3.34443762564124e-05,0.00210079128714438,0.00409721115619106,0.00192142162795392,3.34443762564124e-05,0.00218584761396337,0.00107782738968398,0.000346933869646609,0.000317269756454857,0.000346933869646609,0.000317269756454857,2.54088430929761e-06
LV,LVA,Latvia,Riga,2020-09-06,2020-07-09,102,1,50,0,0,0,0,0,0,0,0,0.00234741784037559,0.00111456062599906,0.0038279717120525,0.00746572897398005,0.00347797076917706,6.05393270224462e-05,0.0038279717120525,0.00746572897398005,0.00347797076917706,6.05393270224462e-05,0.00207055344241896,0.00104612719543792,0.000620503744550789,0.000563480310114306,0.000620503744550789,0.000563480310114306,-2.77970752236165e-05
LV,LVA,Latvia,Riga,2020-09-07,2020-07-10,101,2,50,0,0,0,0,0,0,0,0,0.00195230790684702,0.00102166386623525,0.00445818549183311,0.00869481938688191,0.00404024450076663,7.0327205927082e-05,0.00445818549183311,0.00869481938688191,0.00404024450076663,7.0327205927082e-05,0.00202538620469627,0.0010337434313759,0.000697355900509129,0.000631212615835236,0.000697355900509129,0.000631212615835236,-3.96083074046533e-05
LV,LVA,Latvia,Riga,2020-09-08,2020-07-10,102,1,51,0,0,0,0,0,0,0,0,0.00193316763325048,0.0010116572543186,0.00509151618099768,0.00992997736024665,0.00460171891337999,8.01013757733352e-05,0.00509151618099768,0.00992997736024665,0.00460171891337999,8.01013757733352e-05,0.00197745375733723,0.00102059403501253,0.000778618056564325,0.000702447094929659,0.000778618056564325,0.000702447094929659,-4.83101729211837e-05
LV,LVA,Latvia,Riga,2020-09-09,2020-07-11,101,2,51,0.0099009900990099,0.0193092777830645,0.00928323008037142,0.000161560610640309,0.0099009900990099,0.0193092777830645,0.00928323008037142,0.000161560610640309,0.00195230790684702,0.00102166386623525,0.00571552553963354,0.0111469426527454,0.00515100292784464,8.96635520294319e-05,0.00571552553963354,0.0111469426527454,0.00515100292784464,8.96635520294319e-05,0.00192682543687611,0.00100669491258621,0.000805053481302205,0.000722861198657118,0.000805053481302205,0.000722861198657118,-5.47430930740976e-05
LV,LVA,Latvia,Riga,2020-09-10,2020-07-11,102,1,52,0.00980392156862745,0.0191209083686488,0.00910988147766459,0.000158557609626435,0.00980392156862745,0.0191209083686488,0.00910988147766459,0.000158557609626435,0.00193316763325048,0.0010116572543186,0.00631885777317865,0.0123235668678582,0.00567790220632606,9.88362696515581e-05,0.00631885777317865,0.0123235668678582,0.00567790220632606,9.88362696515581e-05,0.00187355697200302,0.000992064310044681,0.000849792197225186,0.000759658188891047,0.000849792197225186,0.000759658188891047,-6.08386859879974e-05
LV,LVA,Latvia,Riga,2020-09-11,2020-07-11,103,1,53,0.00970873786407767,0.018936178546626,0.00907610377300085,0.000157972400654604,0.00970873786407767,0.018936178546626,0.00907610377300085,0.000157972400654604,0.00191439901545193,0.00100184475892607,0.00689159273078369,0.0134405025141543,0.00617374356256688,0.000107468531065659,0.00689159273078369,0.0134405025141543,0.00617374356256688,0.000107468531065659,0.0018178589348371,0.000976768117194783,0.000798466907273219,0.000708720322435494,0.000798466907273219,0.000708720322435494,-6.13314465210455e-05
LV,LVA,Latvia,Riga,2020-09-12,2020-07-11,104,1,54,0.00961538461538462,0.0187549838461375,0.00832012580297437,0.000144869598724044,0.00961538461538462,0.0187549838461375,0.00832012580297437,0.000144869598724044,0.00230227518959913,0.00109315149890185,0.00742481218217593,0.0144803575562186,0.00663098100686417,0.000115428951671356,0.00742481218217593,0.0144803575562186,0.00663098100686417,0.000115428951671356,0.00176024519196909,0.000960957184035808,0.000599473411687239,0.000525501706281185,0.000599473411687239,0.000525501706281185,-5.17180417416453e-05
LV,LVA,Latvia,Riga,2020-09-14,2020-07-13,100,3,53,0.01,0.0195013954179879,0.00866808935979783,0.000150901840708132,0.01,0.0195013954179879,0.00866808935979783,0.000150901840708132,0.00126760563380282,0.00082762874363293,0.00834234977127018,0.0162696372016248,0.00740507423912158,0.000128906440946719,0.00834234977127018,0.0162696372016248,0.00740507423912158,0.000128906440946719,0.00164349782162437,0.000928994578435739,0.000647360713239511,0.000560804956392492,0.000647360713239511,0.000560804956392492,-6.36480638453167e-05
LV,LVA,Latvia,Riga,2020-09-16,2020-07-14,100,1,53,0.01,0.0195013954179879,0.00861439928000745,0.000149971216871691,0.01,0.0195013954179879,0.00861439928000745,0.000149971216871691,0.00126760563380282,0.00082762874363293,0.00902793137835996,0.0176065278957461,0.00796664526919484,0.000138684747152582,0.00902793137835996,0.0176065278957461,0.00796664526919484,0.000138684747152582,0.00153560527578238,0.000899621538181352,0.00065606919956038,0.000560821059302476,0.00065606919956038,0.000560821059302476,-7.36414135924742e-05
LV,LVA,Latvia,Riga,2020-09-17,2020-07-15,100,2,53,0.01,0.0195013954179879,0.00877711788607486,0.00015279150382276,0.01,0.0195013954179879,0.00877711788607486,0.00015279150382276,0.00126760563380282,0.00082762874363293,0.00928119286457302,0.0180999517852914,0.00816663565748343,0.000142164440303233,0.00928119286457302,0.0180999517852914,0.00816663565748343,0.000142164440303233,0.00148955697307453,0.000887173201763839,0.000594277887489912,0.000502605454939799,0.000594277887489912,0.000502605454939799,-7.28780773002624e-05
LV,LVA,Latvia,Riga,2020-09-18,2020-07-16,100,1,53,0.01,0.0195013954179879,0.00876411118334186,0.000152566084944565,0.01,0.0195013954179879,0.00876411118334186,0.000152566084944565,0.00126760563380282,0.00082762874363293,0.00947946603808951,0.0184857214075017,0.00831701849874324,0.000144777587713217,0.00947946603808951,0.0184857214075017,0.00831701849874324,0.000144777587713217,0.00145075587708468,0.000876762056116087,0.000526768044151811,0.000439852715402864,0.000526768044151811,0.000439852715402864,-7.04668491530577e-05
LV,LVA,Latvia,Riga,2020-09-20,2020-07-16,101,1,54,0.0099009900990099,0.0193092777830645,0.00872709033251318,0.000151924461096591,0.0099009900990099,0.0193092777830645,0.00872709033251318,0.000151924461096591,0.00125505508297309,0.000819439548323456,0.00973893393793561,0.018987046948582,0.00849220694142383,0.000147797073892517,0.00973893393793561,0.018987046948582,0.00849220694142383,0.000147797073892517,0.00139756042851718,0.000862775269581899,0.000474556867858652,0.000386410563142825,0.000474556867858652,0.000386410563142825,-7.00497510533205e-05
LV,LVA,Latvia,Riga,2020-09-21,2020-07-18,101,3,53,0.0099009900990099,0.0193092777830645,0.00884638498902943,0.000153991920302858,0.0099009900990099,0.0193092777830645,0.00884638498902943,0.000153991920302858,0.00125505508297309,0.000819439548323456,0.00981777041638733,0.0191358403956638,0.00853152836758747,0.000148447604623113,0.00981777041638733,0.0191358403956638,0.00853152836758747,0.000148447604623113,0.00138288077928359,0.000859115561078621,0.000398826372368567,0.000316757893453883,0.000398826372368567,0.000316757893453883,-6.28940687809153e-05
LV,LVA,Latvia,Riga,2020-09-22,2020-07-19,100,1,53,0.01,0.0195013954179879,0.00881498294364528,0.000153447725348242,0.01,0.0195013954179879,0.00881498294364528,0.000153447725348242,0.00126760563380282,0.00082762874363293,0.00987519319775122,0.0192389842048536,0.00854884370459551,0.000148686916676711,0.00987519319775122,0.0192389842048536,0.00854884370459551,0.000148686916676711,0.00137518379368709,0.000857411189688529,0.000255473904413506,0.000190628244245656,0.000255473904413506,0.000190628244245656,-4.47190046562135e-05
LV,LVA,Latvia,Riga,2020-09-23,2020-07-21,100,2,52,0.01,0.0195013954179879,0.00867526247652399,0.000151026170326745,0.01,0.0195013954179879,0.00867526247652399,0.000151026170326745,0.00140845070422535,0.000872335779060366,0.00992000798629241,0.0193120756866456,0.00855152822981423,0.000148631842969162,0.00992000798629241,0.0193120756866456,0.00855152822981423,0.000148631842969162,0.00137329654398063,0.000857336685960962,0.000148679434655408,9.74804934365647e-05,0.000148679434655408,9.74804934365647e-05,-2.7051455300292e-05
LV,LVA,Latvia,Riga,2020-09-25,2020-07-21,101,1,53,0.0099009900990099,0.0193092777830645,0.00858902953155456,0.000149531458906716,0.0099009900990099,0.0193092777830645,0.00858902953155456,0.000149531458906716,0.00139450564774787,0.000863704821785919,0.0100046912412641,0.0194175806604551,0.00854048566184174,0.000148010659589875,0.0100046912412641,0.0194175806604551,0.00854048566184174,0.000148010659589875,0.00138254475399745,0.00086085508052724,0.000120583062781851,6.23083340597179e-05,0.000120583062781851,6.23083340597179e-05,-1.78353698461802e-05
LV,LVA,Latvia,Riga,2020-09-26,2020-07-21,103,2,54,0.00970873786407767,0.018936178546626,0.0084536264833188,0.000147184197619117,0.00970873786407767,0.018936178546626,0.0084536264833188,0.000147184197619117,0.00136742786817995,0.000846945336851361,0.0100600816335297,0.0194710484009967,0.00854011800260941,0.000147610006207897,0.0100600816335297,0.0194710484009967,0.00854011800260941,0.000147610006207897,0.00139167615101535,0.00086388997297705,9.67692659066934e-05,3.71832506443608e-05,9.67692659066934e-05,3.71832506443608e-05,-9.84662101155485e-06
LV,LVA,Latvia,Riga,2020-09-27,2020-07-22,100,1,54,0.01,0.0195013954179879,0.00841294053855969,0.000146478828873309,0.01,0.0195013954179879,0.00841294053855969,0.000146478828873309,0.00140845070422535,0.000872335779060366,0.0101348029914859,0.0195365320564032,0.00855224917702143,0.00014724036856476,0.0101348029914859,0.0195365320564032,0.00855224917702143,0.00014724036856476,0.00140290838107283,0.000867521807722918,6.59781755917166e-05,1.00070392662667e-05,6.59781755917166e-05,1.00070392662667e-05,8.9132542594159e-07
LV,LVA,Latvia,Riga,2020-09-28,2020-07-25,101,3,54,0.0099009900990099,0.0193092777830645,0.00837269467609637,0.000145781061139889,0.0099009900990099,0.0193092777830645,0.00837269467609637,0.000145781061139889,0.00139450564774787,0.000863704821785919,0.0102375088820777,0.0196226083508734,0.00858417249972158,0.000146968931303399,0.0102375088820777,0.0196226083508734,0.00858417249972158,0.000146968931303399,0.00141579313860836,0.000871623868581641,6.99564109483897e-05,8.7740220223517e-06,6.99564109483897e-05,8.7740220223517e-06,5.485393220795e-06
LV,LVA,Latvia,Riga,2020-09-29,2020-07-26,100,1,54,0.01,0.0195013954179879,0.00840289613426339,0.000146304685411645,0.01,0.0195013954179879,0.00840289613426339,0.000146304685411645,0.00140845070422535,0.000872335779060366,0.0103771074695009,0.0197372549119563,0.00864346744662779,0.000146859232887753,0.0103771074695009,0.0197372549119563,0.00864346744662779,0.000146859232887753,0.00143008446672227,0.000876125293169444,8.36523786249448e-05,1.5770623672046e-05,8.36523786249448e-05,1.5770623672046e-05,9.15011217252985e-06
LV,LVA,Latvia,Riga,2020-09-30,2020-07-27,100,1,54,0.01,0.0195013954179879,0.00823874247578829,0.000143458442631462,0.01,0.0195013954179879,0.00823874247578829,0.000143458442631462,0.00140845070422535,0.000872335779060366,0.0105627831891204,0.0198878388942253,0.00873767697942297,0.000146966894777527,0.0105627831891204,0.0198878388942253,0.00873767697942297,0.000146966894777527,0.00144575493499699,0.000881015851691245,0.000107129200471331,3.10247916014558e-05,0.000107129200471331,3.10247916014558e-05,1.20763985027277e-05
LV,LVA,Latvia,Riga,2020-10-01,2020-07-28,100,1,54,0.01,0.0195013954179879,0.00818761556443271,0.000142571861740398,0.01,0.0195013954179879,0.00818761556443271,0.000142571861740398,0.00140845070422535,0.000872335779060366,0.0108035519697415,0.020081687777349,0.00887422380582828,0.00014734772538973,0.0108035519697415,0.020081687777349,0.00887422380582828,0.00014734772538973,0.00146282042071148,0.000886298847301128,0.000133143454746235,5.56230239977572e-05,0.000133143454746235,5.56230239977572e-05,1.3379277785672e-05
LV,LVA,Latvia,Riga,2020-10-02,2020-07-28,101,1,55,0.0099009900990099,0.0193092777830645,0.00812969874218161,0.000141567482895046,0.0099009900990099,0.0193092777830645,0.00812969874218161,0.000141567482895046,0.00139450564774787,0.000863704821785919,0.0111070520501321,0.0203247200145457,0.00905938967115217,0.000148047469972044,0.0111070520501321,0.0203247200145457,0.00905938967115217,0.000148047469972044,0.00148134481623754,0.000891990656988397,0.00017449506943374,8.65452780904602e-05,0.00017449506943374,8.65452780904602e-05,1.49447775370324e-05
LV,LVA,Latvia,Riga,2020-10-03,2020-07-29,100,1,55,0.01,0.0195013954179879,0.00814612979130235,0.00014185243197849,0.01,0.0195013954179879,0.00814612979130235,0.00014185243197849,0.00154929577464789,0.000914848959976437,0.0114789649452118,0.0206216961040873,0.00929795928384065,0.00014910572993914,0.0114789649452118,0.0206216961040873,0.00929795928384065,0.00014910572993914,0.00150137684620878,0.000898104137390467,0.000224026992287654,0.000124285017803203,0.000224026992287654,0.000124285017803203,1.64114108559923e-05
LV,LVA,Latvia,Riga,2020-10-04,2020-07-30,100,1,55,0.01,0.0195013954179879,0.00814604686904194,0.000141850993943341,0.01,0.0195013954179879,0.00814604686904194,0.000141850993943341,0.00154929577464789,0.000914848959976437,0.0119211926902653,0.020974059495123,0.00959167952397384,0.000150539337660626,0.0119211926902653,0.020974059495123,0.00959167952397384,0.000150539337660626,0.00152290475107267,0.00090463506551348,0.000280613968031273,0.000167917837375376,0.000280613968031273,0.000167917837375376,1.78519354107183e-05
LV,LVA,Latvia,Riga,2020-10-05,2020-07-31,101,2,55,0.0099009900990099,0.0193092777830645,0.00794319470904274,0.000138332776280528,0.0099009900990099,0.0193092777830645,0.00794319470904274,0.000138332776280528,0.00153395621252266,0.000905798007453933,0.0124314488992787,0.0213799803651489,0.00993888121970932,0.000152342345052819,0.0124314488992787,0.0213799803651489,0.00993888121970932,0.000152342345052819,0.00154583652524448,0.000911556800500634,0.000342390238296309,0.000215902295513588,0.000342390238296309,0.000215902295513588,1.92920097537015e-05
LV,LVA,Latvia,Riga,2020-10-07,2020-08-01,100,2,55,0.01,0.0195013954179879,0.00754303098116106,0.000131390313460638,0.01,0.0195013954179879,0.00754303098116106,0.000131390313460638,0.00154929577464789,0.000914848959976437,0.0136215189984061,0.0223252531021527,0.0107667808872601,0.000156896047878067,0.0136215189984061,0.0223252531021527,0.0107667808872601,0.000156896047878067,0.0015951138006677,0.000926339049132804,0.000509789301547617,0.000338183984639521,0.000509789301547617,0.000338183984639521,2.48931442784516e-05
