ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
ML,MLI,Mali,Bamako,2020-05-04,2020-05-01,103,37,4,0.029126213592233,0.0324752782875229,0.0448314362351135,0.00012556964617661,0.0194174757281553,0.0266482036524112,0.0173287890250247,7.91847514049343e-05,0.00571747315576628,0.00174507943490444,0.019875637497663,0.0248737339345735,0.0235357576926889,0.000100986203232647,0.0131184558670179,0.0189376863038327,0.0154421753054838,7.6482935559079e-05,0.00283762988448126,0.00110818984714219,,,,,
ML,MLI,Mali,Bamako,2020-05-05,2020-05-03,104,35,3,0.0192307692307692,0.0263944833692685,0.0260092807173833,0.00011832458182106,0.0192307692307692,0.0263944833692685,0.0260092807173833,0.00011832458182106,0.00615342540680979,0.00179233195215894,0.0193398614311029,0.0243444994632201,0.0227252051888327,9.92842616652943e-05,0.0125318251770357,0.018237579294674,0.0148309640362665,7.43819373382956e-05,0.00272987240824717,0.00108435243252616,,,,,
ML,MLI,Mali,Bamako,2020-05-06,2020-05-04,117,45,3,0.0170940170940171,0.0234873065658838,0.0272220977854401,0.000108313212122388,0.0170940170940171,0.0234873065658838,0.0272220977854401,0.000108313212122388,0.00182127246236037,0.0009208344056913,0.0187403236439668,0.0237510393036285,0.0218819995610624,9.74037045516555e-05,0.0119187925242731,0.0175081110719608,0.0141968855983233,7.22038598613471e-05,0.00263033146892832,0.00106218904278504,,,,,
ML,MLI,Mali,Bamako,2020-05-07,2020-05-05,121,41,3,0.0247933884297521,0.0277058619900296,0.0205768430073017,0.000100443786160023,0.0165289256198347,0.0227173941974505,0.0170350772874451,9.15565844849106e-05,0.00116400884646723,0.000721026893052965,0.0180750566223714,0.0230903620479272,0.0210032408010284,9.53161204876766e-05,0.0112850769657535,0.0167553677590546,0.0135457517432766,6.9963736543149e-05,0.00254053600974941,0.00104200696895934,,,,,
ML,MLI,Mali,Bamako,2020-05-08,2020-05-06,114,28,3,0.0263157894736842,0.0293841363627093,0.0197950389771119,9.66660462901531e-05,0.0175438596491228,0.0240998768411264,0.0163878403875381,8.8106943289007e-05,0.00174498317337654,0.000913263429866302,0.0173453704392088,0.0223627941236874,0.0200875620689042,9.30003429852382e-05,0.0106369191260371,0.0159860858341826,0.012884243089114,6.76777618989089e-05,0.00246163425450668,0.00102402460543983,,,,,
ML,MLI,Mali,Bamako,2020-05-09,2020-05-07,116,47,3,0.0172413793103448,0.0236880074342301,0.00788977858739717,6.34303677994586e-05,0.00862068965517241,0.0168232549815172,0.00425320389297879,4.66570654638855e-05,0.00159216166564605,0.000864803759772361,0.0165577967453279,0.0215736010520869,0.0191376296411735,9.04488637451405e-05,0.00998193962582679,0.0152077023401928,0.0122214340443039,6.53638058841942e-05,0.00239415692533529,0.00100832499595585,,,,,
ML,MLI,Mali,Bamako,2020-05-10,2020-05-08,123,48,3,0.016260162601626,0.0223510590973029,0.0173889020120917,9.2813305789373e-05,0,0,0,0,0.00174601326970085,0.000882816675958122,0.0157249713392859,0.0207340000263503,0.0181600481378892,8.76703256150615e-05,0.00932846625516289,0.0144282924416046,0.011567161569983,6.3039625351104e-05,0.00233781529002091,0.000994812681391162,-0.000691777693062858,-0.000895951592466618,-0.000631664935309171,-0.000645835622583472,-8.33024324100589e-05
ML,MLI,Mali,Bamako,2020-05-11,2020-05-09,137,42,3,0.0145985401459854,0.0200839495772856,0.0182997321612365,9.76295835806691e-05,0,0,0,0,0.000932062966031483,0.000608652765124495,0.0148662799139042,0.0198619723543547,0.0171678653866136,8.47000832804263e-05,0.00868499468253227,0.0136556620659974,0.0109326420040547,6.07233332101907e-05,0.00229149370831843,0.000983216718829772,-0.00074559691953312,-0.00092622330036985,-0.000641138415750574,-0.000649720338701964,-7.30631166547912e-05
ML,MLI,Mali,Bamako,2020-05-12,2020-05-10,138,48,3,0.0217391304347826,0.024330832729013,0.0383095734941918,0.000141927784662315,0.0072463768115942,0.014151085175537,0.0194514819085305,0.00010211910732272,0.00165700082850041,0.000811242535350763,0.014007544988221,0.0189821514110151,0.0161811945138439,8.16029393956932e-05,0.00806014180148761,0.0128977346293649,0.0103309759265633,5.84381203321868e-05,0.00225319180904222,0.000973081901131873,-0.000788796442624304,-0.000950134174536411,-0.000643108453797585,-0.00064431827862667,-6.2856609981016e-05
ML,MLI,Mali,Bamako,2020-05-13,2020-05-11,139,49,3,0.0143884892086331,0.0197970815489537,0.0238403070463679,0.000112596036950848,0.0143884892086331,0.0197970815489537,0.0238403070463679,0.000112596036950848,0.00275566442131047,0.00103799037649119,0.0131801967745874,0.01812547034802,0.0152282588069886,7.84792241997197e-05,0.00746257730379336,0.0121629486041778,0.00977753780820625,5.62172024522427e-05,0.00222035997334313,0.00096386350128002,-0.000815809974630671,-0.000962496999006631,-0.000637083276993364,-0.000628035655845055,-5.33626727343791e-05
ML,MLI,Mali,Bamako,2020-05-14,2020-05-13,102,53,2,0.00980392156862745,0.0191209083686488,0.00596072027194027,6.56853809502488e-05,0.00980392156862745,0.0191209083686488,0.00596072027194027,6.56853809502488e-05,0.0023943661971831,0.00113682508874931,0.0124185618799083,0.0173268336158337,0.0143442498657241,7.54616533072462e-05,0.00690106745129009,0.0114608574648617,0.00929008371151111,5.41086455748377e-05,0.00219033114802761,0.000955031052907157,-0.000821134759883404,-0.000957218700530019,-0.00062264194579117,-0.000599026562933807,-4.52171844131793e-05
ML,MLI,Mali,Bamako,2020-05-15,2020-05-14,115,62,2,0,0,0,0,0,0,0,0,0.00190331176246669,0.000962273886378192,0.0117565838709487,0.0166218975711448,0.0135686726859909,7.27058203078844e-05,0.00638453714068055,0.0108026798250423,0.00888824070753048,5.21779671278159e-05,0.00216088206849627,0.0009461876921503,-0.000800202145729873,-0.000928159492530421,-0.000599567080857707,-0.000555532222795563,-3.88791428065043e-05
ML,MLI,Mali,Bamako,2020-05-16,2020-05-15,119,57,2,0.00840336134453782,0.0164009367054754,0.0113239406655943,8.57075781550214e-05,0.00840336134453782,0.0164009367054754,0.0113239406655943,8.57075781550214e-05,0.00373179246418683,0.00131121184319249,0.0112233861346269,0.0160427858900535,0.0129409702608219,7.03744539890448e-05,0.00592198462500041,0.010201429946101,0.00859206384172645,5.0506171404379e-05,0.00213082065258941,0.000937212697715429,-0.0007502642007765,-0.000869846312844558,-0.000567746938360414,-0.000495849621376088,-3.44991062385832e-05
