"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2021/05/14","INAP",53903393,1,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INAR",1570458,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INAS",35607039,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INBR",124799926,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INCT",29436231,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INGA",1586250,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INGJ",63872399,3,150,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INHP",7451955,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INHR",28204692,2,55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INJH",38593948,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INJK",13606320,4,362,2,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INKA",67562686,6,357,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INKL",35699443,3,78,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INMH",123144223,4,613,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INML",3366710,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INMN",3091545,2,400,1,300,0.0925,0.0283930651251165,0.005,0.00691217361489012,NA,NA,NA,NA,NA,NA
"2021/05/14","INMP",85358965,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INMZ",1239244,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INNL",2249695,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INOR",46356334,2,170,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INPB",30141373,2,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INRJ",81032689,1,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INSK",690251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INTG",39362732,2,120,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INTN",77841267,3,317,1,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INTR",4169794,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INUP",237882725,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INUT",11250858,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INWB",99609303,11,617,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INAN",417036,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INCH",1158473,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INDD",615724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INDL",18710922,4,282,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INDN",615724,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INLD",73183,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021/05/14","INPY",1413542,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
