"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEBB",2485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEBE",3520000,0.2125,0.164285714285714,0.05,0.0285714285714286,0.025,0.0142857142857143,80,2,0.2125,0.164285714285714,0.05,0.0285714285714286,0.025,0.0142857142857143
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEBW",10880000,0.025,0.0166666666666667,0,0,0,0,120,3,0.025,0.0166666666666667,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEBY",12844000,0.0746268656716418,0.0819148936170213,0,0,0,0,67,2,0.0746268656716418,0.0819148936170213,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEHB",671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEHE",6176000,0.05,0.07,0.00833333333333333,0.005,0.0166666666666667,0.03,120,2,0.05,0.07,0.00833333333333333,0.005,0.0166666666666667,0.03
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEHH",1787000,0,0,0,0,0,0,20,1,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEMV",1612000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DENI",7927000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DENW",17865000,0,0,0,0,0,0,20,1,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DERP",4053000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DESH",2859000,0,0,0,0,0,0,5,1,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DESL",996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DESN",4085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DEST",2245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-01,82176000,0,0,0,24,1,0.0278342516390013,432,0.00276804257528557,0.00232346832814123,432,0.0263692910264222,0.00262235612395475,0.00262235612395475,"DETH",2171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
