"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEBB",2485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEBE",3520000,0.228571428571429,0.228571428571429,0.0571428571428571,0.0571428571428571,0.0285714285714286,0.0285714285714286,70,1,0.228571428571429,0.228571428571429,0.0571428571428571,0.0571428571428571,0.0285714285714286,0.0285714285714286
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEBW",10880000,0.0333333333333333,0.025,0,0,0,0,90,2,0.0333333333333333,0.025,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEBY",12844000,0.0804597701149425,0.0879432624113475,0,0,0,0,87,3,0.0804597701149425,0.0879432624113475,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEHB",671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEHE",6176000,0.04,0.04,0.01,0.01,0.01,0.01,100,1,0.04,0.04,0.01,0.01,0.01,0.01
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEHH",1787000,0.04,0.1,0.04,0.1,0.04,0.1,25,2,0.04,0.1,0.04,0.1,0.04,0.1
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEMV",1612000,0.03,0.03,0,0,0,0,100,1,0.03,0.03,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DENI",7927000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DENW",17865000,0,0,0,0,0,0,20,1,0,0,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DERP",4053000,0.04,0.04,0,0,0,0,25,1,0.04,0.04,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DESH",2859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DESL",996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DESN",4085000,0.04,0.04,0,0,0,0,50,1,0.04,0.04,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DEST",2245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE",2021-01-26,82176000,0,0,0,24,1,0.03520569731545,567,0.00406910603026257,0.00284525200267023,567,0.0337760243280205,0.0039038631457849,0.0039038631457849,"DETH",2171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
