PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
1,South Sudan,,2021-01-01,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-02,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-03,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-04,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-05,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-06,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-07,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-08,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-09,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-10,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-11,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-12,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-13,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-14,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-15,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-16,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-17,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-18,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-19,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-20,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-21,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-22,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-23,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-24,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-25,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-26,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-27,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-28,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-29,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-30,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-01-31,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-01,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-02,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-03,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-04,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-05,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-06,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-07,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-08,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-09,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-10,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-11,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-12,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-13,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-14,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-15,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-16,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-17,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-18,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-19,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-20,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-21,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-22,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-23,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-24,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-25,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-26,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-27,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-02-28,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-01,2,0,0,2,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-02,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-03,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-04,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-05,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-06,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-07,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-08,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-09,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-10,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-11,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-12,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-13,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-14,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-15,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-16,2,0,0,3,1,0,1,0,0,2,0,2
1,South Sudan,,2021-03-17,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-18,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-19,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-20,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-21,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-22,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-23,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-24,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-25,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-26,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-27,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-28,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-29,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-30,2,0,0,3,1,0,1,0,0,2,0,3
1,South Sudan,,2021-03-31,2,0,0,3,1,0,1,0,0,2,0,3
1,Suriname,,2021-01-01,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-02,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-03,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-04,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-05,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-06,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-07,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-08,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-09,1,2,1,2,0,0,0,2,1,2,1,0
1,Suriname,,2021-01-10,1,2,1,2,0,0,0,2,1,2,1,0
