"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR01",614331,0,0,0,0,0,0,10,1,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR15",154135,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR03",353124,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR42",766729,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR43",231877,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR74",760979,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR07",324885,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR26",499313,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR73",428751,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0476897986128551,1097,0.0161236422070168,0.000986671193750084,1097,0.0465042605061955,0.0131997279858936,0.0131997279858936,"FRARA","FR69",1756069,0.0964912280701754,0.0541666666666667,0,0,0.0166666666666667,0.0166666666666667,114,4,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0243299793597578,0.0190284958940124,0,0,0.00376502977922913,0.00376502977922913,370,370,0.0538230770192889,0.0447859658338382,0,0,0.00532614195535114,0.00440539142840143
