"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR01",614331,0,0,0,0,0,0,135,5,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR15",154135,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR03",353124,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR42",766729,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR43",231877,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR74",760979,0.0198019801980198,0.01,0,0,0,0,101,2,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR07",324885,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR26",499313,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR73",428751,0,0,0,0,0,0,0,0,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
"FR",2021-04-04,64207050,0.0453631926500144,0,0,3483,50,0.0297648581189403,1627,0.0038883640434644,0.00184088607653757,1627,0.0403967561956,0.00123803684906391,0.00123803684906391,"FRARA","FR69",1756069,0.0442571127502634,0.0433154761904762,0,0,0.00625,0.00416666666666667,949,20,7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.0204491044233357,0.0233307778477255,0,0,0.00141188616721092,0.000941257444807282,1761,1761,0.0294920553581567,0.0304228127246319,0,0,0.00211546938913366,0.00142450371365026
