"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"3","PT","PT03",848185,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"5","PT","PT05",196264,0,0,20,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"6","PT","PT06",430104,0.00434782608695652,0.0166666666666667,230,0.00434782608695652,0.0166666666666667,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"8","PT","PT08",451006,0,0,130,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"9","PT","PT09",160939,0,0,105,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"10","PT","PT10",470930,0,0,110,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"11","PT","PT11",2250533,0.00434782608695652,0.0125,230,0.00434782608695652,0.0125,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"13","PT","PT13",1817117,0.0235294117647059,0.01,255,0.0235294117647059,0.01,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"14","PT","PT14",453638,0.05,0.05,100,0.05,0.05,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"15","PT","PT15",851258,0,0,150,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"16","PT","PT16",244836,0.0666666666666667,0.0666666666666667,90,0.0666666666666667,0.0666666666666667,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"17","PT","PT17",206661,0,0,120,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"18","PT","PT18",377653,0,0,50,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"19","PT","PT20",245766,0.1,0.1,100,0.1,0.1,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
"20","PT","PT30",267785,0,0,200,0,0,10561097,0.00818181818181818,0.00777777777777778,1100,0.0111722804549478,0.0110833308793585,2330,0.01021324007581,0.0100232409633996
