"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0.233333333333333,0.233333333333333,90,0.233333333333333,0.233333333333333,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"2","PT","PT02",152758,0.105,0.105,200,0.105,0.105,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"3","PT","PT03",848185,0.15,0.15,100,0.15,0.15,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"5","PT","PT05",196264,0.15,0.15,20,0.15,0.15,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"6","PT","PT06",430104,0.07,0.07,100,0.07,0.07,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"7","PT","PT07",166706,NA,NA,0,NA,NA,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"8","PT","PT08",451006,0.0819672131147541,0.0996415770609319,61,0.0819672131147541,0.0996415770609319,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"10","PT","PT10",470930,0.02,0.02,100,0.02,0.02,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"11","PT","PT11",2250533,0.143396226415094,0.133333333333333,265,0.143396226415094,0.133333333333333,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"13","PT","PT13",1817117,0.116,0.123333333333333,250,0.116,0.123333333333333,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"14","PT","PT14",453638,0.1125,0.122222222222222,80,0.1125,0.122222222222222,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"15","PT","PT15",851258,0.07,0.0638888888888889,100,0.07,0.0638888888888889,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"16","PT","PT16",244836,0.035,0.035,200,0.035,0.035,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"17","PT","PT17",206661,NA,NA,0,NA,NA,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"18","PT","PT18",377653,NA,NA,0,NA,NA,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"19","PT","PT20",245766,0.02,0.02,50,0.02,0.02,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
"20","PT","PT30",267785,NA,NA,0,NA,NA,10561097,NA,NA,0,0.117618631944043,0.117383947827877,1616,NA,NA
