"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"3","PT","PT03",848185,0,0,110,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"5","PT","PT05",196264,0.00909090909090909,0.005,110,0.00909090909090909,0.005,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"6","PT","PT06",430104,0.015,0.015,200,0.015,0.015,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"8","PT","PT08",451006,0,0,106,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"9","PT","PT09",160939,0,0,105,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"10","PT","PT10",470930,0,0,110,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"11","PT","PT11",2250533,0,0,230,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"13","PT","PT13",1817117,0.12,0.1,250,0.12,0.1,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"14","PT","PT14",453638,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"15","PT","PT15",851258,0.00769230769230769,0.00625,130,0.00769230769230769,0.00625,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"16","PT","PT16",244836,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"17","PT","PT17",206661,0.025,0.015,120,0.025,0.015,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"18","PT","PT18",377653,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"19","PT","PT20",245766,0,0,30,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
"20","PT","PT30",267785,0,0,100,0,0,10561097,0.00283553875236295,0.00272727272727273,1058,0.0225359620921346,0.0187068500081005,2241,0.016217972430577,0.0135821477458647
