"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"3","PT","PT03",848185,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"5","PT","PT05",196264,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"6","PT","PT06",430104,0.04,0.04,100,0.04,0.04,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"8","PT","PT08",451006,0,0,130,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"9","PT","PT09",160939,0.05,0.05,100,0.05,0.05,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"11","PT","PT11",2250533,0,0,340,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"13","PT","PT13",1817117,0.0148148148148148,0.015,270,0.0148148148148148,0.015,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"14","PT","PT14",453638,0.0138888888888889,0.0227272727272727,72,0.0138888888888889,0.0227272727272727,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"15","PT","PT15",851258,0,0,113,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"16","PT","PT16",244836,0,0,50,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"17","PT","PT17",206661,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"18","PT","PT18",377653,0,0,60,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"19","PT","PT20",245766,0.1,0.1,100,0.1,0.1,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
"20","PT","PT30",267785,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786362341238127,0.00827512705786667,1995,0.00840848730202967,0.00855818072563262
