"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"2","PT","PT02",152758,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"3","PT","PT03",848185,0,0,90,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"5","PT","PT05",196264,0,0,40,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"6","PT","PT06",430104,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"7","PT","PT07",166706,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"8","PT","PT08",451006,0,0,60,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"11","PT","PT11",2250533,0,0,362,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"13","PT","PT13",1817117,0.0375,0.0525,320,0.0375,0.0525,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"14","PT","PT14",453638,NA,NA,44,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"15","PT","PT15",851258,NA,NA,13,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"16","PT","PT16",244836,0,0,50,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"17","PT","PT17",206661,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"18","PT","PT18",377653,0.0166666666666667,0.0166666666666667,60,0.0166666666666667,0.0166666666666667,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"19","PT","PT20",245766,NA,NA,0,NA,NA,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
"20","PT","PT30",267785,0,0,40,0,0,10561097,0.0162162162162162,0.015,1110,0.00974484734739026,0.0133131818220895,1222,0.0128251301280064,0.0141160841280417
