"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"2","PT","PT02",152758,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"3","PT","PT03",848185,0,0,90,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"5","PT","PT05",196264,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"6","PT","PT06",430104,0.04,0.04,100,0.04,0.04,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"7","PT","PT07",166706,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"8","PT","PT08",451006,0,0,60,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"11","PT","PT11",2250533,0,0,360,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"13","PT","PT13",1817117,0.0189189189189189,0.0275,370,0.0189189189189189,0.0275,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"14","PT","PT14",453638,NA,NA,22,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"15","PT","PT15",851258,NA,NA,13,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"16","PT","PT16",244836,0,0,50,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"17","PT","PT17",206661,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"18","PT","PT18",377653,0.0166666666666667,0.0166666666666667,60,0.0166666666666667,0.0166666666666667,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"19","PT","PT20",245766,NA,NA,0,NA,NA,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
"20","PT","PT30",267785,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00786959691492113,0.00998979716894695,1270,0.00858128243860508,0.00958086096177093
