"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"3","PT","PT03",848185,0,0,140,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"5","PT","PT05",196264,0.02,0.02,150,0.02,0.02,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"6","PT","PT06",430104,0.01,0.01,100,0.01,0.01,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"8","PT","PT08",451006,0,0,60,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"9","PT","PT09",160939,0.05,0.05,100,0.05,0.05,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"10","PT","PT10",470930,0,0,70,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"11","PT","PT11",2250533,0.0173913043478261,0.0133333333333333,230,0.0173913043478261,0.0133333333333333,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"13","PT","PT13",1817117,0.0133333333333333,0.0133333333333333,300,0.0133333333333333,0.0133333333333333,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"14","PT","PT14",453638,0,0,50,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"15","PT","PT15",851258,0,0,100,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"16","PT","PT16",244836,0.0666666666666667,0.0666666666666667,90,0.0666666666666667,0.0666666666666667,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"17","PT","PT17",206661,0.025,0.015,120,0.025,0.015,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"18","PT","PT18",377653,0,0,50,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"19","PT","PT20",245766,0,0,75,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
"20","PT","PT30",267785,0,0,50,0,0,10561097,0.0127272727272727,0.0111111111111111,1100,0.0095757217280073,0.00851530085684596,2025,0.0106850676797487,0.0094290260663473
