"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-04-01","Ecuador","EC","Tungurahua","ECT",,85,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,100,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,800,260,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,30,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,1000,2000,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Tungurahua","ECT",,50,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Loja","ECL",,310000,21,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,10,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,100,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,10,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,10,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,100,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Loja","ECL",,20,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,200,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Azuay","ECA",,30,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Tungurahua","ECT",,100,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,100,2,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,100,1,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,7,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Loja","ECL",,100,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,20,1,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","Pichincha","ECP",,80,0,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
"2020-04-01","Ecuador","EC","","",,1,1,,,,,,,,,,,,,,,,,,,,,,,"EC-g-sheet",,
