"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-03","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-04","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-05","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-21","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-22","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-23","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-24","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-25","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-27","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-28","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-29","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-30","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-31","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-01","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-03","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-04","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-05","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-06","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-07","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-08","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-09","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-10","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-11","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-12","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-13","MG",26923353,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
