"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-05","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-21","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-22","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-23","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-24","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-25","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-27","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-28","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-29","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-30","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-31","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-01","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","KW",4207077,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
