"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-01","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-02","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-03","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-04","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-05","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","AR",44780675,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
