"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-03","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-04","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-05","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-21","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-22","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-23","BY",9452409,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
