ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,Alger,2021-01-02,2020-12-31,100,2,41371.3295128383,1,35323.0294908082,26,82,3716799.860247245,41,3,4,93,4,13,83,3,6,91,3,22,75,1,21,78,4,9,87,2,11,87,2,9,89,4,3,93,4,2,94,3,5,92,2,19,79,3,8,89,3,22,75,96,1,2,1,87,0,6,7,94,0,3,3,78,2,8,12,79,0,11,10,91,0,7,2,89,1,5,5,91,0,4,5,97,0,1,2,98,0,1,1,95,0,2,3,81,0,10,9,92,1,2,5,78,4,9,9,18,0,12,70,90,0,5,5,20,2,28,50,72,1,8,19,92,0,2,6,0,92,0,6,2,0,94,2,3,1,0,32,0,7,61,100,0,21,0,5,13,28,33,26,4,14,25,31,26,8,23,16,27,26,9,21,16,28,26,8,21,22,23,26,11,13,14,36,0,93,4,0,3,93,3,2,2,93,2,3,2,93,4,3,0,93,4,1,2,93,4,0,3,47,6,3,44,47,6,2,45,47,6,5,42,47,6,4,43,47,7,10,36,47,7,10,36,47,6,7,40,89,2,1,8,89,1,2,8,89,1,1,9,89,2,0,9,89,2,1,8,35,4,23,38,35,2,50,13,35,4,21,40,35,5,21,39,35,5,7,53,35,4,13,48,37,0,29,34,71,0,17,8,2,2,38,2,2,4,19,35,38,2,60,0,42,1,10,47,42,0,39,12,4,1,0,2,42,0,34,5,8,11,42,1,23,19,10,5,42,1,6,47,4,43,0,7,48,2,78,0,21,1,51,1,48,0,80,1,19,0,80,0,14,6,94,1,3,2,88,0,10,2,44,1,1,4,9,17,24,44,0,1,6,14,13,22,46,2,29,14,3,6,46,0,3,9,12,30,46,0,7,11,15,21,82,0,14,4,82,8,5,5,82,8,4,6,47,0,18,35,65,0,10,25,90,1,2,0,1,0,1,2,3,72,0,0,4,2,2,2,1,1,1,0,1,0,4,0,3,7,56,1,25,14,0,4,56,0,4,8,13,12,5,1,1,59,2,30,7,2,59,1,5,9,15,8,3,7.621621621621621,9.653299238404774,2.75,1.58113883008419,10.5,5.511027905157855,3.8378378378378377,2.2792970835753716
DZ,DZA,Algeria,Annaba,2021-01-02,2020-12-24,100,1,25366.7277264162,1,25366.7277264162,33,80,3792076.2380665615,46,6,3,91,4,15,81,5,3,92,6,21,73,5,16,79,6,19,75,6,10,84,6,7,87,6,4,90,5,4,91,5,4,91,5,18,77,7,7,86,5,30,65,97,0,2,1,85,0,4,11,97,0,1,2,79,0,13,8,84,1,8,7,81,1,6,12,90,1,4,5,93,1,2,4,96,0,2,2,96,0,3,1,96,1,2,1,82,1,11,6,93,0,3,4,70,0,18,12,19,1,21,59,79,0,14,7,19,2,22,57,78,2,3,17,97,0,1,2,0,97,0,3,0,0,97,0,1,2,0,26,2,13,59,100,0,22,1,14,22,18,23,28,5,19,21,27,28,13,21,19,19,28,11,23,18,20,28,13,17,22,20,28,14,12,13,33,0,87,6,3,4,87,6,4,3,87,7,3,3,87,5,4,4,87,5,5,3,87,6,3,4,92,1,0,7,92,1,0,7,92,1,1,6,92,1,0,7,92,1,1,6,92,2,1,5,92,0,2,6,97,1,0,2,97,0,2,1,97,1,0,2,97,0,2,1,97,1,1,1,31,7,28,34,31,4,48,17,31,6,23,40,31,7,26,36,31,5,7,57,31,4,20,45,31,2,35,32,65,0,21,10,0,4,32,2,1,15,20,30,32,3,64,1,34,3,9,54,34,1,26,18,10,4,2,5,34,2,29,9,9,17,35,2,21,27,11,4,35,2,7,54,2,37,2,11,47,3,72,0,27,1,52,0,47,1,77,0,20,3,74,0,18,8,93,0,6,1,80,0,19,1,41,1,2,8,13,14,21,41,2,4,3,11,17,22,43,2,27,12,11,5,43,1,6,11,12,27,43,1,10,10,18,18,81,3,14,2,81,6,6,7,81,6,9,4,45,1,17,37,63,0,8,29,93,1,1,0,2,1,0,0,2,76,0,1,4,1,2,2,1,2,2,1,1,1,0,0,1,5,53,2,31,12,0,2,53,2,6,13,6,5,8,6,1,54,3,31,6,6,54,1,6,13,17,7,2,7.449999999999999,8.427519025376148,1.6666666666666667,1.0846522890932808,12.105263157894736,7.310819356173832,2.697674418604651,2.1661341879127196
DZ,DZA,Algeria,B<c3><a9>ja<c3><af>a,2021-01-02,2020-12-24,100,1,17327.6066642569,0,0,56,89,3015993.431389389,45,2,5,93,4,7,89,2,2,96,4,18,78,4,7,89,3,10,87,3,5,92,4,5,91,4,5,91,3,3,94,5,2,93,3,10,87,3,3,94,2,16,82,95,0,3,2,93,0,2,5,98,0,1,1,82,1,4,13,93,0,3,4,90,0,8,2,95,0,1,4,95,0,3,2,95,0,1,4,97,0,3,0,98,0,0,2,90,0,4,6,97,0,1,2,84,0,10,6,11,0,24,65,77,0,14,9,12,3,21,64,80,1,7,12,93,0,5,2,0,93,0,4,3,0,96,0,2,2,0,24,0,14,62,100,0,16,1,9,13,33,28,18,11,15,28,28,18,11,23,19,29,18,12,30,17,23,18,13,25,26,18,18,15,14,6,47,0,88,2,3,7,88,2,3,7,88,1,7,4,88,1,3,8,88,2,2,8,88,2,2,8,93,2,0,5,93,2,0,5,93,2,3,2,93,2,0,5,93,1,3,3,93,1,4,2,93,1,2,4,93,3,0,4,93,2,1,4,93,3,0,4,93,3,1,3,93,3,0,4,23,3,47,27,23,4,54,19,23,8,31,38,23,4,33,40,23,7,11,59,23,5,23,49,28,0,39,33,61,1,22,7,2,7,32,0,0,11,25,32,32,0,68,0,32,0,11,57,32,0,23,25,11,6,3,0,32,0,28,16,11,13,33,0,25,26,13,3,33,0,2,62,3,37,0,3,57,3,53,2,37,8,47,2,43,8,69,1,23,7,68,2,18,12,89,1,3,7,77,1,17,5,37,3,2,5,12,14,27,37,4,3,3,7,16,30,37,2,29,16,7,9,37,1,8,6,16,32,37,0,11,14,13,25,76,5,13,6,76,14,4,6,76,9,10,5,39,0,27,34,66,0,14,20,87,2,2,0,0,1,1,2,5,60,1,3,1,4,4,1,1,4,5,0,0,2,4,0,0,10,55,0,29,14,0,2,55,0,4,14,12,10,5,0,0,55,1,22,8,14,55,1,3,9,16,10,6,8.10344827586207,9.718703718626438,2.6315789473684212,1.706540565516796,9.097560975609756,6.59092132424891,3.8863636363636362,2.5262888406819024
DZ,DZA,Algeria,Batna,2021-01-02,2020-12-24,100,5,157463.2060391489,4,99207.4434533098,64,87,5188881.8536023535,38,8,6,86,6,14,80,8,9,83,8,21,71,9,17,74,8,15,77,8,7,85,8,12,80,9,6,85,7,4,89,7,11,82,9,17,74,8,7,85,8,26,66,94,2,2,2,86,2,5,7,91,2,2,5,79,2,13,6,83,2,5,10,85,2,10,3,93,2,4,1,88,2,6,4,94,1,3,2,96,0,4,0,89,2,5,4,83,2,9,6,93,2,5,0,74,3,14,9,12,1,27,60,75,0,7,18,15,1,26,58,75,0,9,16,91,0,4,5,0,91,0,6,2,1,94,0,2,4,0,28,2,11,59,100,0,18,0,15,17,21,29,28,11,14,15,32,28,15,16,20,21,28,17,16,10,29,28,13,17,13,29,28,16,8,7,41,0,89,3,3,5,89,4,2,5,89,3,8,0,89,4,5,2,89,5,2,4,89,5,3,3,92,1,0,7,92,1,0,7,92,1,1,6,92,1,0,7,92,0,2,6,92,1,1,6,92,1,0,7,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,33,4,29,34,33,4,43,20,33,4,29,34,33,5,34,28,33,6,13,48,33,5,23,39,33,0,40,27,60,2,21,5,6,6,35,0,5,8,33,19,35,1,59,5,36,1,16,47,36,1,18,20,9,7,4,5,36,2,26,12,11,13,37,0,18,28,13,4,37,0,8,51,4,40,2,3,50,5,71,0,24,5,57,0,37,6,71,0,21,8,66,0,20,14,87,0,11,2,77,0,19,4,43,0,3,7,11,12,24,43,0,3,9,9,11,25,46,0,19,9,10,16,46,0,6,9,6,33,46,0,11,10,9,24,79,6,15,0,79,7,7,7,79,5,11,5,49,0,22,29,71,0,10,19,91,0,1,0,0,0,2,1,5,70,0,2,2,3,6,2,0,1,0,0,3,3,0,2,1,5,62,1,28,9,0,0,62,0,8,10,13,3,3,1,0,62,1,19,13,5,62,1,3,12,8,7,7,7.829787234042553,8.223294454953985,2.8947368421052633,2.424292264240461,10.71875,6.668338164113136,3.272727272727273,2.2537846956942125
DZ,DZA,Algeria,Blida,2021-01-02,2020-12-25,100,4,300654.56414768024,2,195447.37567012245,68,86,4733611.457472227,42,0,6,94,1,17,82,0,7,93,0,23,77,1,22,77,2,15,83,1,14,85,0,9,91,2,8,90,1,5,94,0,6,94,1,17,82,2,4,94,1,27,72,94,1,4,1,83,1,8,8,93,1,4,2,77,3,15,5,78,1,8,13,85,0,9,6,86,0,10,4,91,1,6,2,92,1,5,2,95,0,3,2,94,1,3,2,83,1,7,9,96,1,2,1,73,2,16,9,13,1,25,61,77,0,11,12,15,2,22,61,78,1,5,16,95,0,2,3,0,95,0,4,1,0,96,0,2,2,0,24,1,10,65,100,0,20,0,14,14,21,31,30,2,18,20,30,30,8,21,24,17,30,7,22,19,22,30,7,24,18,21,30,7,14,13,36,0,90,5,1,4,90,4,2,4,90,3,5,2,90,3,4,3,90,5,0,5,90,5,0,5,91,1,0,8,91,1,0,8,91,1,1,7,91,1,0,8,91,1,1,7,91,1,2,6,91,1,2,6,96,0,0,4,96,0,1,3,96,1,1,2,96,1,1,2,96,1,0,3,35,4,38,23,35,1,47,17,35,3,27,35,35,3,34,28,35,3,12,50,35,1,17,47,35,0,31,34,69,0,12,8,7,4,36,0,2,7,27,28,36,0,61,3,38,0,10,52,38,0,26,19,4,6,5,2,38,0,21,10,12,19,38,1,18,26,13,4,38,0,7,50,5,38,3,10,44,5,62,1,29,8,53,1,40,6,73,0,24,3,66,0,23,11,88,0,8,4,83,0,13,4,40,0,1,2,18,22,17,40,0,2,3,16,12,27,41,0,27,15,6,11,41,0,5,14,16,24,41,0,12,16,11,20,73,4,16,7,73,7,6,14,73,5,10,12,43,1,30,26,74,0,7,19,93,1,3,1,1,0,0,0,1,64,0,0,6,2,6,1,0,2,3,0,1,5,1,0,4,5,56,1,33,9,0,1,56,1,4,14,9,8,5,3,0,57,1,27,11,4,57,1,3,14,13,9,3,6.897435897435898,8.184693261123318,3.15,2.6011131220468307,12.325,6.8888147914404865,3.926829268292683,1.7803123869484117
DZ,DZA,Algeria,Constantine,2021-01-02,2020-12-24,100,5,479428.1303463503,4,397844.2755784006,67,89,4066405.6125370977,54,4,6,90,3,15,82,4,2,94,3,26,71,5,15,80,3,14,83,4,9,87,4,7,89,5,9,86,3,6,91,3,6,91,2,21,77,3,5,92,1,23,76,94,1,3,2,85,1,5,9,98,0,0,2,74,2,15,9,85,0,8,7,86,0,7,7,91,2,4,3,93,0,4,3,91,0,8,1,94,1,4,1,94,0,4,2,79,2,10,9,95,1,0,4,77,2,15,6,11,0,32,57,70,0,8,22,14,0,26,60,74,0,9,17,91,0,7,2,0,91,0,8,1,0,92,1,3,4,0,24,5,12,59,100,0,17,0,10,17,25,31,24,5,16,19,36,24,12,24,15,25,24,13,24,15,24,24,9,20,23,24,24,15,13,11,37,0,88,3,6,3,88,8,1,3,88,5,4,3,88,7,2,3,88,7,2,3,88,8,1,3,95,0,0,5,95,0,0,5,95,0,0,5,95,0,0,5,95,0,1,4,95,0,1,4,95,0,1,4,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,27,3,34,36,27,1,57,15,27,3,30,40,27,3,39,31,27,3,20,50,27,1,20,52,28,2,36,34,64,0,15,9,3,9,28,0,2,8,34,28,28,1,70,1,29,0,18,53,29,0,42,16,4,6,1,2,29,2,29,12,15,13,30,1,16,37,13,3,30,0,8,58,4,31,1,9,57,2,67,0,32,1,44,1,50,5,71,1,22,6,62,1,27,10,81,0,12,7,81,0,17,2,32,1,3,4,17,23,20,32,1,3,10,12,15,27,35,0,32,22,7,4,35,1,3,7,21,33,35,0,9,18,14,24,74,6,16,4,74,10,7,9,74,8,11,7,36,0,23,41,59,1,17,23,84,0,1,0,3,0,2,0,10,61,0,1,6,4,4,0,1,3,3,0,2,0,4,1,2,8,46,0,34,17,0,3,46,1,3,15,13,13,5,3,1,46,0,46,7,1,46,0,10,10,25,5,4,8.025,7.491833160352952,2.5217391304347827,1.5036188231122245,11.325581395348838,6.483388775252815,2.8461538461538463,1.9340561399136937
DZ,DZA,Algeria,Oran,2021-01-02,2020-12-26,100,0,0,0,0,58,88,4093350.830809986,43,5,1,94,2,3,95,5,3,92,4,13,83,5,14,81,6,4,90,5,7,88,5,4,91,4,2,94,3,1,96,4,2,94,4,14,82,3,3,94,2,17,81,99,0,0,1,97,0,3,0,97,1,0,2,87,1,5,7,86,1,6,7,96,0,3,1,93,0,2,5,96,0,3,1,98,1,0,1,99,0,1,0,98,0,0,2,86,1,4,9,97,1,1,1,83,1,9,7,11,1,21,67,80,0,10,10,13,0,24,63,76,1,7,16,93,0,1,6,0,93,0,3,4,0,97,0,2,1,0,21,0,13,66,100,0,15,0,13,16,21,35,24,12,19,17,28,24,14,22,19,21,24,15,13,25,23,24,16,21,19,20,24,18,11,16,31,0,88,6,1,5,88,6,1,5,88,3,3,6,88,5,3,4,88,4,3,5,88,5,2,5,87,1,0,12,87,1,0,12,87,1,2,10,87,1,0,12,87,1,0,12,87,1,1,11,87,1,1,11,97,0,0,3,97,0,0,3,97,0,0,3,97,0,2,1,97,0,0,3,27,1,44,28,27,3,56,14,27,2,22,49,27,2,28,43,27,2,8,63,27,2,21,50,27,0,27,46,73,0,15,6,1,5,28,0,0,8,27,37,28,1,71,0,28,0,15,57,28,0,34,21,9,3,1,4,28,0,40,14,5,13,28,0,26,25,12,9,28,0,8,61,3,35,2,10,51,2,56,0,40,4,44,0,51,5,78,0,21,1,72,2,16,10,92,0,6,2,79,0,17,4,36,0,2,4,17,16,25,36,0,0,4,16,14,30,37,1,31,16,7,8,37,0,8,7,15,33,37,0,13,9,8,33,78,0,19,3,78,6,8,8,78,6,7,9,38,0,26,36,64,1,7,28,93,1,1,1,2,1,0,0,1,67,0,0,9,3,0,3,0,9,1,0,1,1,2,1,2,1,52,1,37,8,0,2,52,0,2,12,9,13,9,2,1,55,1,37,4,3,55,0,5,12,16,5,7,5.666666666666667,6.949737446458871,3.0555555555555554,2.8382310609877335,11.414634146341463,6.644454867617424,3.428571428571428,1.9272482233188628
DZ,DZA,Algeria,S<c3><a9>tif,2021-01-02,2020-12-23,100,3,203282.81158347437,2,146331.47029125487,65,87,5252876.224869192,49,7,7,86,7,7,86,7,5,88,5,24,71,8,11,81,6,18,76,7,12,81,6,11,83,6,4,90,8,4,88,5,7,88,5,20,75,9,7,84,7,23,70,93,2,4,1,93,1,3,3,95,0,4,1,76,3,12,9,89,1,6,4,82,2,9,7,88,1,7,4,89,2,8,1,96,1,3,0,96,2,0,2,93,2,4,1,80,3,8,9,93,1,3,3,77,1,14,8,13,0,21,66,81,0,9,10,16,2,19,63,81,2,4,13,96,0,2,2,0,96,1,2,1,0,98,0,1,1,0,25,3,7,65,100,0,19,0,16,10,27,28,23,10,15,19,33,23,14,22,15,26,23,17,20,15,25,23,13,21,17,26,23,17,9,16,35,0,93,2,4,1,93,3,1,3,93,2,4,1,93,2,2,3,93,2,2,3,93,1,3,3,95,0,0,5,95,0,0,5,95,0,1,4,95,0,0,5,95,1,1,3,95,0,3,2,95,0,1,4,96,0,0,4,96,0,1,3,96,0,0,4,96,0,1,3,96,0,0,4,28,7,36,29,28,3,57,12,28,5,33,34,28,6,35,31,28,8,9,55,28,4,21,47,30,2,35,33,65,0,20,9,3,3,31,1,1,6,30,31,31,2,66,1,34,4,13,49,34,1,25,22,13,3,1,1,34,1,32,11,11,11,35,1,13,34,13,4,37,1,7,52,3,39,0,5,52,4,64,0,34,2,44,0,52,4,68,1,26,5,65,1,19,15,92,0,5,3,79,0,20,1,40,3,2,4,13,19,19,40,1,1,6,12,16,24,41,1,34,16,4,4,41,1,5,9,14,30,41,1,8,10,16,24,82,1,14,3,82,7,5,6,82,7,6,5,41,2,24,33,67,0,7,26,93,0,1,2,0,0,0,1,3,71,0,0,6,2,4,2,2,1,5,0,1,2,2,0,0,2,49,4,36,10,0,1,49,1,4,12,12,13,5,4,0,51,5,34,8,2,51,3,9,8,21,5,3,7.609756097560975,9.606971553982264,3.75,2.9552213679068666,12.304347826086957,6.866568171518163,3.1463414634146343,1.98193056903813
DZ,DZA,Algeria,Tizi Ouzou,2021-01-02,2020-12-25,100,0,0,0,0,69,85,3593064.7290732656,42,5,2,93,6,7,87,5,5,90,7,21,72,5,15,80,6,13,81,4,9,87,5,7,88,5,3,92,6,2,92,5,7,88,3,17,80,7,6,87,7,18,75,98,0,0,2,93,1,1,5,95,2,1,2,79,1,6,14,85,1,5,9,87,2,5,6,91,1,1,7,93,2,4,1,97,1,1,1,98,1,0,1,93,2,1,4,83,1,7,9,94,1,1,4,82,1,9,8,14,1,27,58,76,0,9,15,17,5,13,65,87,0,3,10,97,0,0,3,0,97,0,1,2,0,99,0,0,0,1,26,3,16,55,100,0,21,1,11,19,25,23,28,13,11,19,29,28,13,17,22,20,28,13,17,20,22,28,15,20,19,18,28,19,9,11,33,0,84,7,3,6,84,5,3,8,84,4,8,4,84,7,3,6,84,7,4,5,84,6,4,6,91,2,0,7,91,2,0,7,91,2,1,6,91,2,0,7,91,3,0,6,91,2,1,6,91,2,0,7,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,30,0,39,31,30,2,57,11,30,3,29,38,30,3,37,30,30,3,10,57,30,2,21,47,31,0,37,32,63,0,17,7,6,7,31,1,2,7,23,36,31,1,68,0,31,1,13,55,31,0,25,28,12,1,1,2,31,0,19,19,21,10,31,0,18,36,12,3,33,0,5,61,1,34,1,4,60,1,61,1,33,5,43,2,51,4,71,3,23,3,63,3,20,14,90,2,7,1,79,0,21,0,34,0,1,5,14,18,28,34,0,1,6,18,16,25,35,0,36,20,5,4,35,0,9,14,13,29,35,0,19,16,11,19,66,0,26,8,66,8,13,13,66,7,16,11,36,1,29,34,66,0,9,25,92,0,2,0,1,0,0,1,4,63,1,0,6,5,6,2,0,1,2,0,2,1,3,0,0,8,56,2,26,11,0,5,56,0,7,14,4,9,9,1,0,57,1,10,9,23,57,1,1,12,18,8,3,8.40625,10.527565582639426,2.9523809523809526,2.334013506306047,8.45945945945946,6.099155654654151,3.7560975609756095,2.083032498604835
DZ,DZA,Algeria,-99,2021-01-03,2020-12-27,100,2,103498.30651633069,1,65887.2763094759,16,84,5781302.149763333,32,10,3,87,9,8,83,7,7,86,10,18,72,11,13,76,7,9,84,11,6,83,11,7,82,9,9,82,6,8,86,10,12,78,10,7,83,10,6,84,10,17,73,97,2,1,0,92,2,2,4,93,2,4,1,82,1,8,9,87,1,6,6,91,3,3,3,94,2,3,1,93,1,3,3,91,2,5,2,92,1,5,2,88,2,8,2,93,2,2,3,94,3,0,3,83,3,8,6,16,0,14,70,90,0,4,6,22,5,18,55,83,1,2,14,98,0,0,2,0,98,0,1,1,0,99,0,1,0,0,32,0,8,60,100,0,25,2,14,17,19,23,33,11,12,23,21,33,16,18,19,14,33,17,15,24,11,33,15,19,20,13,33,16,10,15,26,0,92,3,2,3,92,2,1,5,92,2,4,2,92,2,2,4,92,2,2,4,92,3,0,5,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,95,2,1,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,36,4,28,32,36,2,46,16,36,4,21,39,36,3,32,29,36,4,12,48,36,3,17,44,39,4,28,29,72,0,11,11,5,1,39,2,1,6,21,31,39,1,59,1,41,2,11,46,41,1,34,11,5,2,2,4,41,1,22,11,14,11,41,4,17,25,11,2,43,1,5,48,3,48,2,4,43,3,72,1,25,2,54,2,40,4,79,1,17,3,68,1,22,9,88,1,8,3,83,1,16,0,49,0,2,2,6,15,26,49,0,1,3,8,16,23,51,1,20,15,8,5,51,1,4,9,5,30,51,0,11,11,8,19,79,5,14,2,79,7,9,5,79,8,8,5,53,1,20,26,74,1,4,21,96,0,2,0,0,0,1,0,1,77,0,1,4,0,3,2,0,2,0,1,1,2,0,1,1,5,65,3,18,14,0,0,65,2,2,9,9,9,3,1,0,68,3,20,3,6,68,1,3,9,13,4,2,3.6249999999999996,5.716585329205447,1.4,0.5477225575051661,12.04,6.160898202913814,3.6000000000000005,2.0816659994661326
