"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/05/17","ECA",881394,8,394,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECB",209933,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECF",281396,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECC",186869,5,158,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECH",524004,2,43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECX",488716,3,46,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECO",715751,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECE",643654,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECW",33042,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECG",4387434,1,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECI",476257,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECL",521154,12,707,0,0,0.016973125884017,0.00952142598239256,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECR",921763,1,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECM",1562079,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECS",196535,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECN",133705,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECD",161338,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECY",114202,1,12,0,0,0.416666666666667,0.278939645175499,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECP",3228233,50,5325,0,0,0.0182159624413146,0.00359188422142717,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECSE",401178,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECSD",458580,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECU",230503,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECT",590600,50,3420,0,0,0.037719298245614,0.00638510036599148,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","ECZ",120416,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
