"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-04-09","Germany","DE","Hamburg","DEHH",,25,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-09","Germany","DE","Hessen","DEHE",,100,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-09","Germany","DE","Hessen","DEHE",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-10","Germany","DE","Berlin","DEBE",,100,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-10","Germany","DE","Nordrhein-Westfalen","DENW",,100,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-10","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-10","Germany","DE","Berlin","DEBE",,20,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-11","Germany","DE","Nordrhein-Westfalen","DENW",,2,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-11","Germany","DE","Nordrhein-Westfalen","DENW",,100,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-11","Germany","DE","Sachsen","DESN",,20,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-11","Germany","DE","","",,100,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-11","Germany","DE","Hessen","DEHE",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-11","Germany","DE","Sachsen","DESN",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-11","Germany","DE","","",,1000,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-12","Germany","DE","Berlin","DEBE",,100,100,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-12","Germany","DE","Niedersachsen","DENI",,12,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-12","Germany","DE","Baden-Württemberg","DEBW",,60,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-12","Germany","DE","Niedersachsen","DENI",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-12","Germany","DE","Bayern","DEBY",,60,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-13","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-13","Germany","DE","Hessen","DEHE",,6,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-13","Germany","DE","Bayern","DEBY",,25,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-14","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-14","Germany","DE","Hessen","DEHE",,50,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-14","Germany","DE","","",,30,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-15","Germany","DE","Hamburg","DEHH",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-15","Germany","DE","Rheinland-Pfalz","DERP",,20,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-15","Germany","DE","Bayern","DEBY",,50,5,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-15","Germany","DE","Baden-Württemberg","DEBW",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-15","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-15","Germany","DE","Schleswig-Hostein","DESH",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-16","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-16","Germany","DE","Berlin","DEBE",,10,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-16","Germany","DE","Hessen","DEHE",,40,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-16","Germany","DE","Baden-Württemberg","DEBW",,100,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-16","Germany","DE","Berlin","DEBE",,100,3,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-16","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-16","Germany","DE","Berlin","DEBE",,30,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-17","Germany","DE","Hamburg","DEHH",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-17","Germany","DE","","",,100,5,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-17","Germany","DE","Schleswig-Hostein","DESH",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-17","Germany","DE","Sachsen","DESN",,40,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-17","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-18","Germany","DE","Schleswig-Hostein","DESH",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-18","Germany","DE","Hamburg","DEHH",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-18","Germany","DE","Nordrhein-Westfalen","DENW",,5,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-19","Germany","DE","Bayern","DEBY",,30,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-20","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-21","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-22","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-23","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-23","Germany","DE","Hessen","DEHE",,25,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-24","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-24","Germany","DE","Baden-Württemberg","DEBW",,300,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-25","Germany","DE","Hessen","DEHE",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-25","Germany","DE","","",,50,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-26","Germany","DE","","",,50,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-27","Germany","DE","Niedersachsen","DENI",,30,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-27","Germany","DE","","",,50,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-27","Germany","DE","","",,4,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-27","Germany","DE","","",,30,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-28","Germany","DE","","",,50,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-28","Germany","DE","Hessen","DEHE",,100,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-28","Germany","DE","Hessen","DEHE",,180,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-28","Germany","DE","Nordrhein-Westfalen","DENW",,30,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,1000,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,80,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,500,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","","",,80,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,200,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,20,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Niedersachsen","DENI",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","","",,50,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","","",,50,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","","",,30,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,40,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,200,2,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,100,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,120,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","","",,80,3,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,500,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-29","Germany","DE","Hessen","DEHE",,50,3,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-30","Germany","DE","","",,100,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-30","Germany","DE","Hessen","DEHE",,126,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-04-30","Germany","DE","Hessen","DEHE",,20,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-05-03","Germany","DE","Hessen","DEHE",,100,1,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
"2020-05-05","Germany","DE","Hessen","DEHE",,20,0,,,,,,,,,,,,,,,,,,,,,,,"DE-g-sheet",,
