"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"United Arab Emirates",NA,2020-01-29,4,NA,NA,NA,"AE","ARE"
"United Arab Emirates",NA,2020-01-30,4,NA,NA,NA,"AE","ARE"
"United Arab Emirates",NA,2020-01-31,4,NA,NA,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-01,4,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-02,5,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-03,5,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-04,5,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-05,5,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-06,5,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-07,5,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-08,7,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-09,7,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-10,8,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-11,8,0,0,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-12,8,0,1,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-13,8,0,1,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-14,8,0,1,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-15,8,0,3,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-16,9,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-17,9,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-18,9,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-19,9,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-20,9,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-21,9,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-22,13,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-23,13,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-24,13,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-25,13,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-26,13,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-27,13,0,4,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-28,19,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-02-29,21,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-01,21,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-02,21,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-03,27,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-04,27,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-05,29,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-06,29,0,5,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-07,45,0,7,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-08,45,0,7,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-09,45,0,7,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-10,74,0,12,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-11,74,0,17,NA,"AE","ARE"
"United Arab Emirates",NA,2020-03-12,85,0,17,NA,"AE","ARE"
